Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Dia X [px]	R Dia X [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z
7769039582	316.8541	879.3528	15.9194	747.4433	1140.9458	15.6281	-59.7912	-14.5415	663.9693	4.8710	-19.2833	692.0047	-0.1460	0.1635	-0.9757	-0.0478	0.0509	-0.9976
7769043583	317.0169	879.7452	15.8631	748.5833	1141.1466	15.5438	-59.7911	-14.5415	663.9694	4.8711	-19.2833	692.0053	-0.1435	0.1608	-0.9765	-0.0446	0.0495	-0.9978
7769047581	316.6907	880.1314	15.9193	749.5312	1141.3470	15.4589	-59.7910	-14.5416	663.9685	4.8709	-19.2833	692.0051	-0.1482	0.1607	-0.9758	-0.0434	0.0478	-0.9979
7769051581	316.6683	880.3883	15.9196	749.8820	1141.5462	15.6269	-59.7913	-14.5416	663.9690	4.8711	-19.2834	692.0050	-0.1482	0.1607	-0.9758	-0.0493	0.0505	-0.9975
7769055580	316.6527	880.6467	15.9491	750.2962	1141.7433	15.6019	-59.7914	-14.5416	663.9706	4.8709	-19.2833	692.0041	-0.1481	0.1606	-0.9758	-0.0468	0.0479	-0.9978
7769059582	316.9797	880.8508	15.8749	750.6971	1141.9253	15.4652	-59.7914	-14.5417	663.9714	4.8711	-19.2833	692.0048	-0.1462	0.1625	-0.9758	-0.0447	0.0495	-0.9978
7769063583	317.2813	881.0574	15.8057	750.3797	1142.0849	15.6242	-59.7915	-14.5415	663.9718	4.8710	-19.2833	692.0048	-0.1466	0.1621	-0.9758	-0.0522	0.0496	-0.9974
7769067583	316.6124	881.1141	15.8547	750.1292	1142.2404	15.5596	-59.7914	-14.5416	663.9719	4.8711	-19.2834	692.0044	-0.1495	0.1632	-0.9752	-0.0497	0.0561	-0.9972
7769071582	315.9865	881.1642	15.9334	751.5047	1142.7998	15.5385	-59.7913	-14.5416	663.9713	4.8710	-19.2834	692.0048	-0.1520	0.1609	-0.9752	-0.0433	0.0479	-0.9979
7769075582	315.9807	881.2067	15.9308	752.6248	1143.3552	15.4980	-59.7913	-14.5417	663.9713	4.8712	-19.2832	692.0036	-0.1461	0.1626	-0.9758	-0.0434	0.0479	-0.9979
7769079586	315.9520	881.5424	15.9198	752.6653	1143.8996	15.5616	-59.7914	-14.5417	663.9717	4.8711	-19.2833	692.0041	-0.1482	0.1607	-0.9758	-0.0487	0.0475	-0.9977
7769083582	315.5540	881.8633	15.9493	752.8757	1144.4310	15.5149	-59.7912	-14.5417	663.9706	4.8710	-19.2833	692.0045	-0.1482	0.1606	-0.9758	-0.0465	0.0493	-0.9977
7769087583	315.5333	881.6841	15.8655	753.4065	1144.7901	15.4989	-59.7911	-14.5416	663.9696	4.8711	-19.2833	692.0042	-0.1438	0.1618	-0.9763	-0.0434	0.0479	-0.9979
7769091582	315.8677	881.4434	15.9820	753.7835	1145.1083	15.5272	-59.7911	-14.5415	663.9690	4.8711	-19.2830	692.0045	-0.1466	0.1620	-0.9758	-0.0429	0.0492	-0.9979
7769095610	315.5658	880.9327	15.9100	754.5385	1145.4193	15.5112	-59.7911	-14.5416	663.9685	4.8712	-19.2834	692.0044	-0.1494	0.1632	-0.9752	-0.0434	0.0480	-0.9979
7769099591	315.0751	880.1365	15.8231	755.2790	1145.7207	15.4987	-59.7911	-14.5416	663.9688	4.8711	-19.2833	692.0042	-0.1504	0.1646	-0.9748	-0.0434	0.0479	-0.9979
7769103607	314.3521	879.5786	15.7704	754.6178	1145.8440	15.5235	-59.7910	-14.5415	663.9682	4.8711	-19.2834	692.0049	-0.1504	0.1645	-0.9748	-0.0481	0.0487	-0.9977
7769107580	313.9596	879.9211	15.9190	754.5827	1145.4089	15.5472	-59.7909	-14.5416	663.9682	4.8710	-19.2833	692.0050	-0.1482	0.1607	-0.9758	-0.0489	0.0511	-0.9975
7769111593	314.0125	880.1945	15.9693	754.5577	1144.9775	15.5531	-59.7909	-14.5415	663.9671	4.8711	-19.2833	692.0050	-0.1489	0.1598	-0.9759	-0.0488	0.0513	-0.9975
7769115588	314.5895	880.1684	15.9519	753.4735	1144.2388	15.5217	-59.7908	-14.5415	663.9665	4.8711	-19.2832	692.0056	-0.1467	0.1621	-0.9758	-0.0486	0.0474	-0.9977
7769119579	314.9321	880.1725	15.9524	752.4177	1143.5076	15.4807	-59.7909	-14.5416	663.9668	4.8711	-19.2834	692.0062	-0.1466	0.1620	-0.9758	-0.0442	0.0526	-0.9976
7769123579	315.2749	879.3892	15.8672	751.8940	1143.7683	15.6015	-59.7908	-14.5414	663.9662	4.8710	-19.2833	692.0065	-0.1423	0.1673	-0.9756	-0.0486	0.0473	-0.9977
7769127592	315.3241	878.6772	15.9970	751.3753	1143.9225	15.5615	-59.7909	-14.5417	663.9670	4.8711	-19.2833	692.0066	-0.1479	0.1644	-0.9752	-0.0486	0.0474	-0.9977
7769131591	315.1382	878.1381	15.9549	752.0663	1143.5787	15.5129	-59.7909	-14.5416	663.9671	4.8711	-19.2833	692.0071	-0.1492	0.1645	-0.9750	-0.0429	0.0579	-0.9974
7769135580	314.9640	878.2327	15.9820	752.3467	1143.3409	15.4688	-59.7910	-14.5415	663.9674	4.8711	-19.2833	692.0075	-0.1466	0.1620	-0.9758	-0.0429	0.0493	-0.9979
7769139593	315.1699	878.8018	15.9490	752.6486	1143.1148	15.6058	-59.7909	-14.5415	663.9672	4.8710	-19.2834	692.0076	-0.1482	0.1606	-0.9758	-0.0483	0.0498	-0.9976
7769143580	315.5163	879.5418	15.8945	752.9789	1142.9009	15.4981	-59.7908	-14.5415	663.9667	4.8711	-19.2832	692.0075	-0.1482	0.1607	-0.9758	-0.0429	0.0490	-0.9979
7769147592	315.8435	880.2612	15.8789	753.7357	1142.4265	15.5551	-59.7909	-14.5415	663.9670	4.8711	-19.2834	692.0084	-0.1478	0.1669	-0.9748	-0.0462	0.0511	-0.9976
7769151580	315.9365	880.3486	15.9197	754.6780	1142.4149	15.5148	-59.7907	-14.5414	663.9658	4.8713	-19.2833	692.0080	-0.1482	0.1606	-0.9758	-0.0441	0.0509	-0.9977
7769155579	316.0326	880.4459	15.9488	753.9623	1142.4519	15.6371	-59.7910	-14.5415	663.9670	4.8710	-19.2833	692.0083	-0.1482	0.1607	-0.9758	-0.0493	0.0506	-0.9975
7769159579	315.7475	880.7602	15.7723	753.6796	1142.4809	15.6111	-59.7908	-14.5415	663.9665	4.8712	-19.2836	692.0073	-0.1445	0.1654	-0.9756	-0.0494	0.0506	-0.9975
7769163596	315.4588	881.0863	15.9491	753.3719	1142.5073	15.5116	-59.7909	-14.5414	663.9666	4.8711	-19.2832	692.0076	-0.1482	0.1606	-0.9758	-0.0434	0.0478	-0.9979
7769167589	315.1816	881.7816	15.8646	753.0427	1141.8802	15.5741	-59.7907	-14.5414	663.9653	4.8712	-19.2834	692.0087	-0.1483	0.1606	-0.9758	-0.0494	0.0505	-0.9975
7769171576	315.1246	882.4264	15.9311	752.8624	1141.2782	15.5471	-59.7908	-14.5415	663.9649	4.8711	-19.2833	692.0094	-0.1462	0.1625	-0.9758	-0.0488	0.0511	-0.9975
7769175578	315.0700	883.0437	15.9747	752.5460	1142.1705	15.4537	-59.7909	-14.5415	663.9661	4.8712	-19.2835	692.0095	-0.1482	0.1607	-0.9758	-0.0429	0.0453	-0.9981
7769179593	315.4638	882.8946	15.9760	751.9580	1143.0340	15.5713	-59.7908	-14.5415	663.9662	4.8711	-19.2833	692.0090	-0.1461	0.1625	-0.9758	-0.0461	0.0459	-0.9979
7769183587	315.9189	882.3397	15.9053	751.4544	1142.9101	15.6331	-59.7910	-14.5415	663.9669	4.8711	-19.2836	692.0095	-0.1438	0.1633	-0.9760	-0.0460	0.0493	-0.9977
7769187579	315.8992	881.7920	15.9099	750.9757	1142.9540	15.5251	-59.7908	-14.5415	663.9664	4.8711	-19.2836	692.0099	-0.1495	0.1632	-0.9752	-0.0437	0.0516	-0.9977
7769191588	315.8922	881.8396	15.9490	750.0171	1143.2761	15.5610	-59.7908	-14.5415	663.9660	4.8711	-19.2835	692.0088	-0.1482	0.1607	-0.9758	-0.0486	0.0476	-0.9977
7769195579	315.8812	881.8581	15.9198	749.2256	1143.5835	15.6933	-59.7908	-14.5414	663.9653	4.8710	-19.2836	692.0088	-0.1482	0.1606	-0.9758	-0.0489	0.0513	-0.9975
7769199584	315.8574	881.8826	15.9101	749.8024	1143.9603	15.6046	-59.7906	-14.5415	663.9647	4.8711	-19.2836	692.0090	-0.1495	0.1632	-0.9752	-0.0466	0.0479	-0.9978
7769203580	315.8435	881.9128	15.9198	750.3089	1144.2968	15.5485	-59.7909	-14.5415	663.9652	4.8712	-19.2834	692.0098	-0.1481	0.1606	-0.9758	-0.0467	0.0488	-0.9977
7769207579	316.2702	881.5135	15.9770	750.7982	1144.6114	15.5882	-59.7907	-14.5416	663.9643	4.8711	-19.2833	692.0093	-0.1462	0.1626	-0.9758	-0.0467	0.0488	-0.9977
7769211586	316.6771	881.1452	15.8744	0.0000	0.0000	15.5072	-59.7905	-14.5415	663.9632	4.8711	-19.2834	692.0090	-0.1462	0.1626	-0.9758	0.0000	0.0000	0.0000
7769215574	317.0695	880.8009	15.9190	0.0000	0.0000	15.5069	-59.7908	-14.5415	663.9647	4.8710	-19.2834	692.0088	-0.1482	0.1607	-0.9758	0.0000	0.0000	0.0000
7769219586	317.4543	880.3166	15.7492	751.6658	1144.5768	15.6334	-59.7906	-14.5415	663.9640	4.8711	-19.2833	692.0089	-0.1446	0.1653	-0.9756	-0.0459	0.0491	-0.9977
7769223579	317.0467	880.1284	15.9776	751.7615	1143.8395	15.4690	-59.7906	-14.5414	663.9640	4.8711	-19.2834	692.0099	-0.1495	0.1632	-0.9752	-0.0428	0.0492	-0.9979
7769227578	316.6714	880.0717	15.9197	751.8333	1143.8654	15.4765	-59.7907	-14.5416	663.9642	4.8711	-19.2835	692.0109	-0.1482	0.1607	-0.9758	-0.0466	0.0492	-0.9977
7769231582	316.6100	879.3571	15.9343	751.9121	1143.8890	15.5959	-59.7909	-14.5416	663.9655	4.8712	-19.2833	692.0109	-0.1485	0.1660	-0.9749	-0.0433	0.0478	-0.9979
7769235583	316.5229	878.2701	15.9344	752.3914	1143.9102	15.5745	-59.7906	-14.5414	663.9648	4.8711	-19.2836	692.0119	-0.1486	0.1659	-0.9749	-0.0493	0.0505	-0.9975
7769239593	316.4308	877.5863	15.9017	752.8496	1143.9291	15.6193	-59.7905	-14.5414	663.9642	4.8710	-19.2834	692.0118	-0.1493	0.1644	-0.9750	-0.0465	0.0478	-0.9978
7769243579	316.3855	877.3641	15.9722	752.8828	1143.8456	15.5608	-59.7907	-14.5414	663.9647	4.8711	-19.2836	692.0120	-0.1482	0.1606	-0.9758	-0.0498	0.0560	-0.9972
7769247577	316.7975	877.1016	15.9762	752.9112	1143.7664	15.5386	-59.7907	-14.5416	663.9651	4.8710	-19.2833	692.0126	-0.1461	0.1625	-0.9758	-0.0434	0.0478	-0.9979
7769251582	316.8593	877.1673	15.7343	752.9349	1143.6915	15.5658	-59.7906	-14.5415	663.9645	4.8710	-19.2835	692.0127	-0.1444	0.1672	-0.9753	0.0000	0.0000	0.0000
7769255579	316.4604	877.2413	15.9491	752.8720	1143.6939	15.4587	-59.7908	-14.5414	663.9653	4.8710	-19.2833	692.0131	-0.1482	0.1606	-0.9758	-0.0434	0.0477	-0.9979
7769259579	316.0990	877.3227	15.9103	752.0811	1141.8948	15.5606	-59.7906	-14.5414	663.9646	4.8712	-19.2836	692.0129	-0.1495	0.1631	-0.9752	-0.0498	0.0560	-0.9972
7769263602	315.7498	877.5184	15.9194	751.2426	1140.1581	15.6590	-59.7908	-14.5415	663.9656	4.8711	-19.2834	692.0124	-0.1482	0.1607	-0.9758	0.0000	0.0000	0.0000
7769267587	315.7350	877.7145	15.9618	750.6742	1140.1873	15.5531	-59.7909	-14.5416	663.9657	4.8711	-19.2835	692.0116	-0.1462	0.1625	-0.9758	-0.0487	0.0513	-0.9975
7769271580	315.7096	877.9099	15.9490	750.2386	1140.5246	15.5609	-59.7906	-14.5414	663.9649	4.8711	-19.2834	692.0114	-0.1482	0.1606	-0.9758	-0.0481	0.0489	-0.9976
7769275578	315.7106	878.5368	15.9932	749.8026	1140.6336	15.5237	-59.7908	-14.5415	663.9650	4.8712	-19.2834	692.0117	-0.1494	0.1632	-0.9752	-0.0481	0.0486	-0.9977
7769279579	315.7229	879.2342	15.9524	749.0624	1140.6965	15.5287	-59.7910	-14.5415	663.9666	4.8711	-19.2834	692.0122	-0.1466	0.1620	-0.9758	-0.0498	0.0491	-0.9976
7769283578	315.7291	879.9418	15.9695	748.3743	1140.7396	15.5059	-59.7911	-14.5416	663.9673	4.8711	-19.2835	692.0125	-0.1489	0.1598	-0.9759	0.0000	0.0000	0.0000
7769287577	315.6937	880.3041	15.9195	747.9214	1140.8088	15.5145	-59.7908	-14.5416	663.9663	4.8711	-19.2835	692.0125	-0.1482	0.1607	-0.9758	-0.0465	0.0492	-0.9977
7769291577	315.3166	880.4423	15.9098	747.4651	1140.8887	15.6557	-59.7908	-14.5416	663.9663	4.8712	-19.2834	692.0125	-0.1495	0.1632	-0.9752	-0.0490	0.0510	-0.9975
7769295578	314.9634	880.5817	15.9456	747.2184	1141.1208	15.5354	-59.7910	-14.5415	663.9675	4.8711	-19.2836	692.0122	-0.1482	0.1617	-0.9756	-0.0438	0.0480	-0.9979
7769299578	315.0930	880.7166	15.9521	746.9780	1141.3211	15.5614	-59.7910	-14.5416	663.9674	4.8711	-19.2835	692.0118	-0.1466	0.1621	-0.9758	-0.0481	0.0488	-0.9977
7769303603	315.2231	880.8465	15.7834	747.2990	1142.5948	15.5213	-59.7910	-14.5416	663.9677	4.8711	-19.2835	692.0112	-0.1476	0.1614	-0.9758	-0.0486	0.0550	-0.9973
7769307576	315.3525	880.6274	15.8230	748.7564	1143.9893	15.5385	-59.7908	-14.5416	663.9668	4.8711	-19.2835	692.0113	-0.1448	0.1648	-0.9756	-0.0434	0.0479	-0.9979
7769311577	315.3379	880.4097	15.9384	749.9888	1144.6536	15.5384	-59.7908	-14.5416	663.9658	4.8712	-19.2835	692.0112	-0.1494	0.1633	-0.9752	-0.0434	0.0479	-0.9979
7769315577	315.3283	880.2109	15.8640	750.1816	1144.5762	15.6108	-59.7908	-14.5417	663.9659	4.8710	-19.2834	692.0112	-0.1482	0.1607	-0.9758	-0.0493	0.0505	-0.9975
7769319576	315.3169	880.0089	15.9495	750.5553	1144.5014	15.5277	-59.7909	-14.5416	663.9661	4.8711	-19.2834	692.0116	-0.1494	0.1632	-0.9752	-0.0465	0.0492	-0.9977
7769323575	315.3102	879.9860	16.0024	751.1965	1144.4570	15.5388	-59.7910	-14.5415	663.9672	4.8711	-19.2835	692.0118	-0.1482	0.1617	-0.9756	-0.0436	0.0515	-0.9977
7769327574	315.6592	879.7523	16.0320	751.8103	1144.4369	15.6027	-59.7912	-14.5416	663.9684	4.8711	-19.2834	692.0117	-0.1466	0.1621	-0.9758	-0.0508	0.0458	-0.9977
7769331581	316.0040	879.5318	15.9611	752.2547	1143.8176	15.5653	-59.7912	-14.5416	663.9690	4.8712	-19.2834	692.0124	-0.1462	0.1626	-0.9758	-0.0455	0.0519	-0.9976
7769335577	315.9872	879.5290	15.9834	752.6749	1143.2076	15.5370	-59.7913	-14.5415	663.9697	4.8711	-19.2836	692.0124	-0.1522	0.1618	-0.9750	-0.0466	0.0517	-0.9976
7769339587	315.9678	879.5598	15.9749	752.9192	1143.1739	15.6625	-59.7912	-14.5416	663.9700	4.8712	-19.2835	692.0128	-0.1482	0.1617	-0.9756	-0.0494	0.0450	-0.9978
7769343570	315.8446	879.8266	15.9493	753.1504	1143.0908	15.5153	-59.7911	-14.5415	663.9694	4.8713	-19.2835	692.0118	-0.1482	0.1606	-0.9758	-0.0466	0.0492	-0.9977
7769347581	315.7246	880.0923	15.9490	754.0966	1143.2057	15.5112	-59.7910	-14.5417	663.9692	4.8710	-19.2834	692.0113	-0.1482	0.1607	-0.9758	-0.0434	0.0479	-0.9979
7769351576	316.0472	880.2145	15.8498	754.1741	1143.1638	15.5521	-59.7910	-14.5416	663.9689	4.8711	-19.2834	692.0111	-0.1439	0.1634	-0.9760	-0.0436	0.0484	-0.9979
7769355581	316.4693	880.3434	15.9311	753.1840	1143.0342	15.5761	-59.7911	-14.5415	663.9691	4.8710	-19.2834	692.0110	-0.1462	0.1625	-0.9758	-0.0481	0.0488	-0.9977
7769359573	316.8852	880.4450	15.7263	752.8224	1143.1405	15.5361	-59.7911	-14.5416	663.9694	4.8712	-19.2834	692.0109	-0.1445	0.1667	-0.9754	0.0000	0.0000	0.0000
7769363580	317.1915	880.6334	15.9817	752.4587	1143.2489	15.5369	-59.7911	-14.5416	663.9698	4.8711	-19.2834	692.0110	-0.1467	0.1621	-0.9758	-0.0481	0.0489	-0.9976
7769367576	317.1538	880.9265	15.9180	752.0945	1143.2889	15.4476	-59.7912	-14.5416	663.9704	4.8712	-19.2833	692.0124	-0.1489	0.1598	-0.9759	-0.0419	0.0491	-0.9979
7769371576	316.8522	881.2112	15.9196	751.7316	1143.3074	15.6166	-59.7913	-14.5417	663.9708	4.8711	-19.2832	692.0117	-0.1481	0.1607	-0.9758	0.0000	0.0000	0.0000
7769375575	316.9064	881.1880	15.9762	751.7588	1143.7584	15.4764	-59.7912	-14.5417	663.9709	4.8711	-19.2836	692.0121	-0.1461	0.1625	-0.9758	-0.0466	0.0492	-0.9977
7769379580	317.2176	881.1399	15.9521	751.7397	1144.1932	15.4972	-59.7911	-14.5416	663.9698	4.8711	-19.2833	692.0126	-0.1466	0.1621	-0.9758	-0.0429	0.0492	-0.9979
7769383577	317.5202	881.0683	15.9823	751.2200	1144.1666	15.5615	-59.7910	-14.5415	663.9695	4.8711	-19.2835	692.0123	-0.1467	0.1620	-0.9758	-0.0486	0.0474	-0.9977
7769387576	317.8134	880.8258	15.9305	750.7705	1144.1385	15.5471	-59.7912	-14.5416	663.9702	4.8711	-19.2833	692.0129	-0.1462	0.1626	-0.9758	-0.0488	0.0510	-0.9975
7769391599	318.0950	880.5919	15.9523	750.3511	1143.9763	15.5937	-59.7908	-14.5415	663.9686	4.8711	-19.2836	692.0127	-0.1467	0.1620	-0.9758	-0.0460	0.0492	-0.9977
7769395585	318.0396	880.6326	15.8965	749.8914	1143.8414	15.6420	-59.7914	-14.5416	663.9703	4.8711	-19.2835	692.0129	-0.1435	0.1647	-0.9759	-0.0466	0.0479	-0.9978
7769399576	317.6294	880.6690	15.9993	750.9919	1143.7835	15.4587	-59.7912	-14.5415	663.9702	4.8712	-19.2835	692.0132	-0.1488	0.1622	-0.9755	-0.0419	0.0491	-0.9979
7769403576	317.2334	880.7388	15.9459	752.0457	1143.7367	15.4581	-59.7913	-14.5417	663.9702	4.8711	-19.2834	692.0123	-0.1482	0.1617	-0.9756	-0.0433	0.0479	-0.9979
7769407576	317.2922	880.7309	15.9823	752.2258	1143.6925	15.5149	-59.7914	-14.5417	663.9704	4.8711	-19.2835	692.0124	-0.1465	0.1620	-0.9758	-0.0465	0.0492	-0.9977
7769411576	317.5882	880.3844	15.9311	752.1148	1143.7000	15.5623	-59.7914	-14.5417	663.9715	4.8711	-19.2835	692.0122	-0.1461	0.1626	-0.9758	-0.0481	0.0487	-0.9977
7769415576	317.5053	880.0504	15.9100	751.8454	1143.4072	15.6543	-59.7914	-14.5417	663.9715	4.8712	-19.2835	692.0128	-0.1494	0.1632	-0.9752	-0.0489	0.0512	-0.9975
7769419576	317.1678	879.9514	15.8747	751.3348	1143.1146	15.6272	-59.7914	-14.5416	663.9713	4.8710	-19.2836	692.0126	-0.1482	0.1607	-0.9758	-0.0493	0.0505	-0.9975
7769423577	317.1405	879.8535	15.8850	750.8319	1142.8184	15.5474	-59.7911	-14.5417	663.9704	4.8711	-19.2836	692.0127	-0.1469	0.1633	-0.9756	-0.0489	0.0511	-0.9975
7769427577	317.1582	879.7573	15.9822	750.8887	1142.9760	15.6009	-59.7911	-14.5415	663.9701	4.8711	-19.2835	692.0124	-0.1466	0.1620	-0.9758	-0.0481	0.0486	-0.9977
7769431451	317.1798	879.6631	15.9612	751.3100	1143.1608	15.5924	-59.7911	-14.5416	663.9695	4.8710	-19.2834	692.0122	-0.1463	0.1626	-0.9758	-0.0435	0.0485	-0.9979
7769435449	316.8618	879.9678	15.8949	751.3021	1143.4760	15.6575	-59.7912	-14.5416	663.9698	4.8712	-19.2835	692.0118	-0.1482	0.1606	-0.9758	-0.0465	0.0479	-0.9978
7769439458	316.5492	880.2933	15.9195	751.2992	1143.7713	15.5518	-59.7912	-14.5416	663.9700	4.8712	-19.2835	692.0117	-0.1482	0.1607	-0.9758	-0.0434	0.0479	-0.9979
7769443458	316.2497	880.4189	15.9103	750.7715	1143.7547	15.5150	-59.7913	-14.5416	663.9707	4.8712	-19.2834	692.0106	-0.1495	0.1631	-0.9752	-0.0466	0.0492	-0.9977
7769447451	315.9537	880.5191	15.8681	750.3280	1143.7540	15.6095	-59.7910	-14.5415	663.9698	4.8710	-19.2834	692.0093	-0.1495	0.1615	-0.9755	-0.0464	0.0496	-0.9977
7769451450	315.6430	880.6184	15.9197	751.1790	1143.7578	15.4586	-59.7911	-14.5416	663.9699	4.8711	-19.2834	692.0097	-0.1482	0.1606	-0.9758	-0.0429	0.0492	-0.9979
7769455449	315.3284	880.7636	15.9454	752.2483	1143.7608	15.5517	-59.7912	-14.5416	663.9703	4.8710	-19.2834	692.0101	-0.1483	0.1617	-0.9756	-0.0433	0.0479	-0.9979
7769459451	315.3005	880.6850	15.9817	753.4054	1144.0054	15.5478	-59.7911	-14.5417	663.9700	4.8711	-19.2835	692.0094	-0.1472	0.1628	-0.9756	-0.0489	0.0510	-0.9975
7769463456	315.2719	880.6058	15.9100	754.5230	1144.2370	15.5798	-59.7913	-14.5416	663.9705	4.8710	-19.2834	692.0090	-0.1494	0.1632	-0.9752	-0.0433	0.0479	-0.9979
7769467451	315.0186	880.6457	15.9199	755.5760	1144.4552	15.6093	-59.7912	-14.5416	663.9702	4.8712	-19.2834	692.0096	-0.1482	0.1606	-0.9758	-0.0464	0.0496	-0.9977
7769471451	314.7407	880.6772	15.9830	756.4811	1144.3257	15.5519	-59.7913	-14.5417	663.9710	4.8711	-19.2834	692.0101	-0.1514	0.1621	-0.9751	-0.0434	0.0479	-0.9979
7769475462	314.8327	880.7040	15.9517	755.7760	1144.1737	15.5372	-59.7912	-14.5417	663.9713	4.8711	-19.2835	692.0100	-0.1466	0.1621	-0.9758	-0.0493	0.0504	-0.9975
7769479481	315.1868	880.1914	15.9586	755.2191	1143.9330	15.6579	-59.7914	-14.5417	663.9727	4.8711	-19.2834	692.0103	-0.1454	0.1679	-0.9750	-0.0486	0.0473	-0.9977
7769483449	315.5481	879.6968	15.8546	754.5867	1143.2828	15.5595	-59.7913	-14.5417	663.9717	4.8712	-19.2834	692.0104	-0.1495	0.1632	-0.9752	-0.0497	0.0560	-0.9972
7769487449	316.0937	879.5302	15.9311	753.9606	1142.8688	15.5863	-59.7915	-14.5416	663.9724	4.8712	-19.2833	692.0110	-0.1462	0.1625	-0.9758	-0.0489	0.0510	-0.9975
7769491461	316.6237	879.4560	15.9521	753.2945	1142.4318	15.5861	-59.7912	-14.5417	663.9715	4.8712	-19.2834	692.0098	-0.1467	0.1621	-0.9758	-0.0489	0.0511	-0.9975
7769495445	316.9578	879.3876	16.0087	752.1596	1141.9976	15.5471	-59.7915	-14.5417	663.9725	4.8710	-19.2833	692.0095	-0.1466	0.1621	-0.9758	-0.0488	0.0511	-0.9975
7769499456	317.3541	879.3549	15.9805	751.2855	1141.8678	15.3734	-59.7915	-14.5417	663.9733	4.8710	-19.2834	692.0098	-0.1456	0.1615	-0.9761	-0.0416	0.0499	-0.9979
7769503449	317.7380	879.4908	15.9614	750.3896	1141.9007	15.5233	-59.7912	-14.5416	663.9723	4.8710	-19.2835	692.0102	-0.1463	0.1625	-0.9758	-0.0481	0.0488	-0.9977
7769507450	317.6831	879.9298	15.9198	749.5365	1141.9335	15.5926	-59.7913	-14.5417	663.9720	4.8711	-19.2834	692.0104	-0.1482	0.1606	-0.9758	-0.0459	0.0492	-0.9977
7769511474	317.6298	880.2691	15.9195	748.7380	1141.9735	15.5686	-59.7913	-14.5416	663.9716	4.8711	-19.2835	692.0108	-0.1482	0.1607	-0.9758	-0.0487	0.0513	-0.9975
7769515458	317.5661	880.6070	15.8642	748.7973	1142.0700	15.5478	-59.7912	-14.5416	663.9709	4.8711	-19.2834	692.0106	-0.1482	0.1606	-0.9758	-0.0446	0.0490	-0.9978
7769519447	317.1187	880.8448	16.0183	749.7144	1142.1703	15.4992	-59.7913	-14.5417	663.9708	4.8711	-19.2834	692.0109	-0.1519	0.1610	-0.9752	-0.0434	0.0478	-0.9979
7769523448	316.6806	880.9988	15.9991	750.6157	1142.0444	15.5472	-59.7914	-14.5417	663.9716	4.8711	-19.2834	692.0108	-0.1487	0.1622	-0.9755	-0.0489	0.0511	-0.9975
7769527451	316.4889	880.0691	15.9232	751.5313	1142.2522	15.3731	-59.7911	-14.5416	663.9707	4.8711	-19.2834	692.0110	-0.1423	0.1672	-0.9756	-0.0416	0.0499	-0.9979
7769531449	316.2934	879.0397	15.9045	751.4929	1142.6544	15.5908	-59.7913	-14.5417	663.9707	4.8711	-19.2835	692.0111	-0.1478	0.1669	-0.9748	-0.0481	0.0489	-0.9976
7769535448	316.1067	879.0723	15.9312	751.5933	1143.0547	15.5672	-59.7911	-14.5417	663.9702	4.8712	-19.2834	692.0100	-0.1463	0.1626	-0.9758	-0.0498	0.0490	-0.9976
7769539449	315.8035	878.8856	15.8987	751.6690	1143.4404	15.4988	-59.7911	-14.5416	663.9698	4.8710	-19.2834	692.0107	-0.1521	0.1628	-0.9749	-0.0434	0.0479	-0.9979
7769543450	315.4640	878.7053	15.9197	751.4549	1143.0857	15.4764	-59.7912	-14.5416	663.9704	4.8711	-19.2834	692.0113	-0.1482	0.1606	-0.9758	-0.0487	0.0512	-0.9975
7769547450	315.1418	878.5323	15.7260	751.2511	1142.6081	15.5685	-59.7913	-14.5415	663.9708	4.8712	-19.2835	692.0120	-0.1456	0.1678	-0.9750	-0.0487	0.0514	-0.9975
7769551449	315.1493	878.2220	15.9195	752.4418	1142.9342	15.4988	-59.7911	-14.5417	663.9699	4.8711	-19.2836	692.0123	-0.1482	0.1607	-0.9758	-0.0434	0.0480	-0.9979
7769555448	315.1559	877.9161	15.9306	753.3991	1143.2294	15.5384	-59.7912	-14.5416	663.9700	4.8711	-19.2836	692.0124	-0.1462	0.1626	-0.9758	-0.0434	0.0479	-0.9979
7769559448	315.1532	878.1106	15.9196	753.6810	1143.1788	15.5529	-59.7910	-14.5416	663.9691	4.8712	-19.2833	692.0123	-0.1482	0.1607	-0.9758	-0.0466	0.0492	-0.9977
7769563448	315.2272	878.3254	15.9194	753.9880	1143.1531	15.5387	-59.7910	-14.5415	663.9684	4.8711	-19.2836	692.0130	-0.1482	0.1607	-0.9758	-0.0437	0.0516	-0.9977
7769567451	315.4879	878.7481	15.9832	754.3046	1143.2993	15.4984	-59.7908	-14.5416	663.9680	4.8711	-19.2836	692.0138	-0.1473	0.1606	-0.9760	-0.0434	0.0479	-0.9979
7769571451	315.5698	879.8636	15.9816	754.6284	1143.4406	15.5153	-59.7909	-14.5415	663.9680	4.8711	-19.2834	692.0137	-0.1466	0.1621	-0.9758	-0.0488	0.0512	-0.9975
