Time	L POR X [px]	L POR Y [px]	L Diam [mm]	R POR X [px]	R POR Y [px]	R Diam [mm]
1498591445028778	415.56	679.78	3.80	572.86	902.79	3.75
1498591445032132	412.55	681.21	3.80	573.66	903.97	3.75
1498591445035491	421.71	679.76	3.81	573.91	902.82	3.75
1498591445038762	419.44	677.96	3.80	573.35	904.83	3.75
1498591445042105	420.33	678.42	3.81	574.58	900.97	3.75
1498591445045456	417.24	677.54	3.80	574.29	906.02	3.75
1498591445048816	421.01	678.20	3.80	575.66	903.83	3.75
1498591445052175	415.19	678.67	3.80	576.85	904.01	3.75
1498591445055441	417.17	679.62	3.81	576.72	903.03	3.75
1498591445058782	415.01	677.54	3.81	578.79	905.48	3.74
1498591445062140	413.47	680.32	3.81	577.93	905.02	3.75
1498591445065504	413.18	680.31	3.81	575.00	903.14	3.75
1498591445068778	420.64	681.98	3.81	577.55	903.87	3.75
1498591445072109	415.24	680.49	3.81	576.54	902.46	3.75
1498591445075466	416.51	680.53	3.81	576.80	903.07	3.75
1498591445078826	418.19	678.21	3.80	574.74	905.03	3.75
1498591445082085	412.28	679.02	3.81	577.24	905.81	3.74
1498591445085436	413.76	677.70	3.81	576.88	904.53	3.75
1498591445088796	413.71	678.18	3.81	575.93	902.47	3.75
1498591445092153	416.82	677.17	3.81	575.38	901.91	3.75
1498591445095514	414.66	678.57	3.80	575.74	899.88	3.75
1498591445098765	414.32	678.60	3.80	576.45	900.63	3.75
1498591445102123	414.85	682.86	3.81	573.49	904.23	3.75
1498591445105477	417.84	681.43	3.81	577.69	900.47	3.75
1498591445108837	417.75	678.68	3.81	575.50	903.22	3.75
1498591445112081	415.12	680.07	3.81	573.39	903.44	3.75
1498591445115436	416.96	680.21	3.81	573.82	899.97	3.75
1498591445118803	415.24	683.45	3.81	577.08	902.95	3.75
1498591445122164	418.56	679.93	3.81	573.65	902.44	3.75
1498591445125407	416.51	677.87	3.80	572.57	905.63	3.74
1498591445128780	418.19	678.00	3.81	574.89	901.83	3.75
1498591445132130	417.03	680.08	3.80	574.26	904.49	3.75
1498591445135491	412.49	681.99	3.81	577.94	904.40	3.75
1498591445138760	418.20	680.84	3.81	573.97	902.81	3.74
1498591445142104	416.08	682.06	3.81	572.21	902.77	3.75
1498591445145455	409.84	679.20	3.81	573.20	903.33	3.75
1498591445148818	417.23	680.18	3.81	574.61	903.61	3.75
1498591445152078	415.78	681.31	3.81	575.70	899.31	3.75
1498591445155424	416.18	681.24	3.81	574.99	903.44	3.74
1498591445158783	416.12	679.90	3.81	574.48	903.24	3.75
1498591445162144	416.24	680.03	3.81	575.09	902.43	3.75
1498591445165501	416.82	679.37	3.80	573.31	902.36	3.75
1498591445168763	414.28	681.93	3.81	574.83	907.35	3.75
1498591445172113	416.83	677.72	3.80	577.39	903.85	3.75
1498591445175466	415.23	676.48	3.81	577.18	903.62	3.75
1498591445178828	413.71	678.14	3.80	578.17	903.41	3.74
1498591445182103	412.97	681.82	3.81	577.72	903.64	3.75
1498591445185438	420.07	678.88	3.81	573.99	903.94	3.75
1498591445188791	413.55	679.44	3.80	576.12	905.05	3.75
1498591445192151	414.32	679.32	3.80	579.27	905.47	3.75
1498591445195437	419.53	679.62	3.81	578.31	904.52	3.75
1498591445198766	416.78	678.27	3.81	577.81	902.93	3.75
1498591445202124	419.78	679.70	3.81	578.08	903.95	3.75
1498591445205478	419.79	679.89	3.81	578.78	905.18	3.75
1498591445208759	420.64	679.27	3.81	579.27	904.40	3.75
1498591445212073	413.58	677.85	3.80	581.53	905.82	3.75
1498591445215443	418.98	681.32	3.81	577.69	905.63	3.76
1498591445218803	413.34	678.70	3.80	581.64	905.18	3.75
1498591445222074	413.91	681.20	3.80	579.81	904.56	3.75
1498591445225430	416.96	680.76	3.80	578.23	905.39	3.75
1498591445228773	410.48	680.93	3.81	580.69	905.63	3.75
1498591445232124	414.65	679.40	3.79	578.18	903.51	3.76
1498591445235491	412.59	678.22	3.81	578.49	906.30	3.75
1498591445238762	418.78	676.05	3.81	579.65	905.60	3.75
1498591445242099	411.95	681.61	3.80	580.04	904.77	3.75
1498591445245453	414.64	676.26	3.80	577.84	903.94	3.75
1498591445248814	420.15	677.82	3.81	579.29	903.21	3.75
1498591445252089	412.12	679.26	3.80	576.79	904.98	3.75
1498591445255422	416.10	675.82	3.80	578.03	901.22	3.76
1498591445258781	414.04	678.80	3.80	578.00	904.23	3.76
1498591445262143	416.25	680.52	3.81	579.37	904.95	3.75
1498591445265417	418.51	678.26	3.81	580.58	897.06	3.76
1498591445268747	417.07	677.56	3.81	577.76	904.61	3.75
1498591445272108	414.30	680.32	3.80	575.79	901.10	3.75
1498591445275466	418.03	680.47	3.80	580.25	899.94	3.75
1498591445278759	420.24	681.23	3.80	577.35	906.38	3.76
1498591445282103	415.79	680.04	3.81	577.73	908.29	3.76
1498591445285438	419.03	681.08	3.81	579.51	904.91	3.75
1498591445288798	415.60	678.75	3.81	578.08	906.49	3.76
1498591445292070	416.54	679.42	3.81	577.94	905.24	3.75
1498591445295411	418.42	682.06	3.81	577.18	902.20	3.75
1498591445298761	418.55	678.21	3.81	578.49	903.57	3.75
1498591445302121	416.21	680.45	3.80	581.08	904.53	3.75
1498591445305464	414.06	682.02	3.81	581.25	906.00	3.76
1498591445308729	411.70	679.94	3.80	580.86	904.10	3.75
1498591445312085	417.01	678.49	3.81	578.30	904.23	3.76
1498591445315445	411.27	680.10	3.80	576.69	904.96	3.75
1498591445318803	414.27	678.26	3.81	581.38	904.31	3.75
1498591445322054	416.68	681.78	3.81	579.80	906.04	3.75
1498591445325408	422.95	678.17	3.81	578.84	905.57	3.76
1498591445328757	413.71	679.73	3.81	580.61	905.03	3.75
1498591445332130	421.06	680.58	3.81	579.74	904.34	3.75
1498591445335387	416.69	681.06	3.81	575.71	903.15	3.75
1498591445338737	418.75	676.73	3.80	577.39	906.40	3.74
1498591445342096	416.57	679.00	3.80	576.68	902.60	3.75
1498591445345455	412.32	678.69	3.81	575.53	901.99	3.75
1498591445348706	415.45	679.66	3.81	576.19	907.20	3.75
1498591445352085	415.59	680.06	3.80	576.38	904.12	3.75
1498591445355421	415.85	679.55	3.81	576.30	904.87	3.75
1498591445358783	411.49	684.03	3.81	576.19	903.80	3.75
1498591445362039	417.43	674.96	3.80	576.67	905.27	3.75
1498591445365423	416.43	679.83	3.81	575.87	904.14	3.75
1498591445368749	415.79	680.52	3.81	571.98	903.28	3.75
1498591445372107	417.60	679.68	3.81	573.92	903.47	3.75
1498591445375468	417.85	679.80	3.80	575.18	905.93	3.75
1498591445378746	416.29	679.69	3.80	576.83	905.30	3.75
1498591445382075	412.61	679.24	3.81	575.79	904.11	3.75
1498591445385434	414.10	678.02	3.81	575.99	900.46	3.75
1498591445388796	419.12	677.94	3.81	576.81	906.88	3.75
1498591445392054	413.94	680.77	3.80	576.33	903.22	3.75
1498591445395399	411.85	682.36	3.80	575.07	905.57	3.75
1498591445398759	414.63	679.95	3.80	573.55	900.93	3.75
1498591445402130	413.62	681.08	3.81	576.03	902.94	3.75
1498591445405478	418.65	678.80	3.80	576.16	906.84	3.75
1498591445408728	412.20	681.59	3.80	576.67	905.59	3.75
1498591445412086	414.30	676.16	3.81	575.48	906.56	3.75
1498591445415446	420.27	679.95	3.81	576.53	903.35	3.75
1498591445418807	418.83	681.07	3.81	577.92	903.85	3.75
1498591445422070	418.05	678.26	3.80	578.79	904.77	3.75
1498591445425412	416.13	675.75	3.81	576.35	902.92	3.75
1498591445428773	416.15	681.12	3.80	577.87	901.94	3.75
1498591445432135	417.24	676.51	3.81	575.68	901.58	3.75
1498591445435407	414.40	682.51	3.80	577.24	905.53	3.74
1498591445438733	417.33	680.15	3.81	576.56	906.35	3.75
1498591445442101	418.96	677.15	3.80	576.62	901.66	3.74
1498591445445447	417.06	680.31	3.81	576.77	901.46	3.75
1498591445448711	410.53	680.34	3.80	576.16	903.17	3.75
1498591445452065	413.77	680.73	3.80	575.72	901.40	3.75
1498591445455424	412.02	680.43	3.80	574.02	902.98	3.75
1498591445458783	417.42	678.82	3.80	575.15	903.18	3.75
1498591445462036	415.22	677.30	3.81	578.34	903.03	3.74
1498591445465390	415.65	679.84	3.81	575.42	905.59	3.75
1498591445468754	417.95	678.93	3.80	575.73	902.05	3.75
1498591445472110	412.44	680.64	3.80	576.87	905.74	3.75
1498591445475467	417.29	678.55	3.80	575.97	900.67	3.74
1498591445478709	415.70	681.44	3.80	572.58	907.68	3.75
1498591445482079	415.85	679.91	3.80	575.76	905.46	3.75
1498591445485433	410.04	682.39	3.80	576.13	904.50	3.75
1498591445488797	419.33	681.44	3.80	575.42	903.79	3.74
1498591445492067	416.34	676.44	3.81	577.72	903.84	3.75
1498591445495401	417.11	681.29	3.81	574.83	903.67	3.75
1498591445498764	414.12	676.01	3.80	575.31	903.96	3.75
1498591445502109	416.18	677.75	3.80	577.99	904.46	3.75
1498591445505370	413.61	677.87	3.80	576.73	904.33	3.75
1498591445508726	416.84	677.58	3.81	576.20	900.68	3.75
1498591445512088	413.74	679.93	3.80	577.17	904.65	3.76
1498591445515435	412.85	677.30	3.80	576.48	906.55	3.75
1498591445518703	418.31	678.95	3.81	574.17	908.65	3.75
1498591445522049	415.87	682.12	3.81	576.03	904.50	3.75
1498591445525415	422.31	680.05	3.81	578.90	903.76	3.75
1498591445528771	417.69	678.70	3.81	575.30	905.17	3.75
1498591445532037	417.42	680.90	3.80	573.39	902.93	3.75
1498591445535377	419.64	676.38	3.81	575.24	903.80	3.75
1498591445538737	416.30	678.50	3.81	574.34	900.61	3.75
1498591445542099	416.34	677.77	3.80	574.76	900.85	3.75
1498591445545457	410.87	681.76	3.80	573.47	902.24	3.75
1498591445548700	413.72	677.82	3.80	576.52	902.48	3.74
1498591445552066	416.20	680.59	3.80	575.92	902.96	3.75
1498591445555424	413.47	683.06	3.80	573.76	902.11	3.75
1498591445558771	417.98	681.76	3.81	574.91	903.90	3.76
1498591445562053	411.00	684.16	3.80	572.49	906.04	3.76
1498591445565390	414.45	680.29	3.80	576.60	906.72	3.75
1498591445568750	416.48	681.25	3.80	575.80	903.27	3.75
1498591445572108	413.75	681.29	3.80	574.27	904.45	3.74
1498591445575387	414.88	679.16	3.80	577.70	906.67	3.75
1498591445578713	414.79	680.80	3.80	576.49	903.86	3.75
1498591445582077	416.45	682.28	3.81	577.13	903.92	3.75
1498591445585437	416.98	678.31	3.81	575.26	904.33	3.75
1498591445588684	415.98	680.54	3.81	576.25	905.32	3.75
1498591445592052	417.09	681.72	3.81	577.29	900.32	3.74
1498591445595402	416.61	678.52	3.81	576.95	903.22	3.75
1498591445598761	414.89	677.24	3.80	574.28	903.47	3.74
1498591445602046	411.46	676.37	3.80	574.10	904.01	3.74
1498591445605388	412.87	680.81	3.81	577.45	903.66	3.75
1498591445608726	417.57	675.70	3.81	573.01	902.76	3.75
1498591445612088	413.53	679.04	3.80	572.56	899.96	3.75
1498591445615445	420.09	680.21	3.81	573.89	903.19	3.75
1498591445618716	416.95	678.44	3.80	574.95	905.39	3.75
1498591445622059	415.96	678.09	3.80	574.31	899.37	3.75
1498591445625415	411.08	679.68	3.80	574.08	905.32	3.75
1498591445628774	404.44	678.01	3.81	573.68	898.97	3.75
1498591445632031	416.01	679.86	3.79	574.73	900.22	3.75
1498591445635383	415.64	678.70	3.81	573.41	902.71	3.75
1498591445638740	415.28	681.10	3.81	574.48	904.04	3.75
1498591445642092	413.78	679.09	3.81	574.46	905.97	3.75
1498591445645374	415.39	678.96	3.80	574.29	903.45	3.75
1498591445648707	411.97	679.42	3.80	575.67	907.02	3.75
1498591445652064	412.97	680.40	3.81	573.30	900.98	3.75
1498591445655425	414.20	679.74	3.80	577.77	901.24	3.75
1498591445658699	415.20	679.35	3.81	572.26	907.15	3.75
1498591445662026	415.88	682.08	3.81	574.60	901.39	3.75
1498591445665392	415.99	677.83	3.80	574.19	901.71	3.75
1498591445668750	416.39	678.87	3.80	573.49	907.22	3.75
1498591445672031	412.80	679.70	3.80	576.10	900.90	3.75
1498591445675378	416.05	677.10	3.81	575.26	900.68	3.76
1498591445678715	415.29	680.59	3.79	574.69	904.87	3.76
1498591445682078	413.70	681.66	3.80	574.47	902.71	3.75
1498591445685438	416.09	679.34	3.81	575.70	901.18	3.75
1498591445688708	414.72	678.59	3.81	579.23	902.23	3.75
1498591445692034	417.30	679.22	3.80	570.74	903.83	3.75
1498591445695403	413.83	681.74	3.80	574.04	904.80	3.75
1498591445698763	415.65	678.51	3.80	574.53	907.79	3.75
1498591445702026	416.43	680.77	3.81	575.07	900.31	3.75
1498591445705370	414.60	679.56	3.81	575.85	905.88	3.75
1498591445708727	418.58	677.84	3.81	574.98	901.28	3.75
1498591445712087	415.24	680.32	3.81	577.35	900.76	3.75
1498591445715361	418.98	680.53	3.81	574.75	904.63	3.74
1498591445718685	415.78	681.06	3.80	574.82	906.36	3.75
1498591445722045	413.19	679.71	3.81	574.68	905.82	3.75
1498591445725415	415.49	680.42	3.80	573.82	905.22	3.74
1498591445728705	416.47	678.89	3.81	575.82	908.04	3.75
1498591445732021	418.17	678.41	3.81	575.90	904.73	3.75
1498591445735380	417.04	678.81	3.81	573.91	906.16	3.75
1498591445738733	412.18	681.13	3.80	575.73	906.37	3.76
1498591445742009	420.80	677.61	3.81	576.33	903.00	3.75
1498591445745366	418.93	680.68	3.81	575.92	903.96	3.75
1498591445748710	414.69	677.45	3.81	576.85	903.03	3.75
1498591445752067	414.36	679.26	3.81	576.04	902.25	3.74
1498591445755417	415.14	677.82	3.81	577.53	905.02	3.74
1498591445758672	418.63	677.33	3.82	575.64	904.71	3.75
1498591445762033	416.28	677.18	3.81	575.58	901.55	3.75
1498591445765391	412.21	681.51	3.81	575.09	902.67	3.75
1498591445768741	412.09	678.80	3.81	577.49	907.87	3.75
1498591445771999	412.78	678.14	3.81	576.55	904.53	3.75
1498591445775354	412.84	680.00	3.81	576.41	904.23	3.75
1498591445778716	417.48	678.60	3.81	576.07	904.82	3.75
1498591445782071	421.08	680.03	3.81	574.24	903.17	3.75
1498591445785355	417.04	681.55	3.80	575.63	906.44	3.75
1498591445788685	417.83	677.72	3.80	575.20	904.45	3.75
1498591445792044	413.00	678.19	3.81	575.47	905.82	3.75
1498591445795402	417.87	677.73	3.81	574.98	903.44	3.75
1498591445798763	419.63	678.69	3.81	578.60	904.38	3.75
1498591445802020	419.20	677.83	3.81	577.64	905.19	3.75
1498591445805368	419.23	678.24	3.80	574.57	902.66	3.75
1498591445808727	420.35	680.22	3.81	574.11	904.59	3.74
1498591445812087	413.05	681.92	3.80	574.85	905.28	3.74
1498591445815350	416.76	678.95	3.80	576.08	905.56	3.75
1498591445818686	416.78	680.65	3.81	576.43	903.23	3.75
1498591445822056	415.50	680.40	3.80	577.22	904.86	3.74
1498591445825417	412.53	679.22	3.80	575.44	908.03	3.75
1498591445828684	416.26	678.32	3.80	578.77	903.34	3.75
1498591445832021	413.08	680.97	3.81	576.02	906.48	3.75
1498591445835378	412.79	681.70	3.80	577.02	905.25	3.75
1498591445838740	414.23	680.19	3.80	577.60	904.61	3.74
1498591445842024	415.98	678.74	3.81	576.43	902.65	3.75
1498591445845336	415.75	678.16	3.81	577.04	906.23	3.75
1498591445848706	412.31	679.47	3.80	576.78	906.00	3.75
1498591445852066	414.47	677.61	3.80	574.28	903.19	3.75
1498591445855351	412.89	679.08	3.81	573.50	903.70	3.75
1498591445858669	417.46	676.91	3.81	577.27	901.44	3.75
1498591445862032	418.93	677.08	3.81	574.85	906.59	3.75
1498591445865395	418.16	677.71	3.80	575.69	905.00	3.75
1498591445868752	409.56	681.79	3.80	573.69	906.99	3.75
1498591445871998	413.24	677.02	3.80	577.41	904.14	3.75
1498591445875357	419.47	678.49	3.81	574.71	906.30	3.75
1498591445878717	413.62	678.07	3.81	578.25	903.47	3.75
1498591445882070	411.78	680.56	3.81	574.09	906.56	3.75
1498591445885329	414.06	680.88	3.81	577.77	903.51	3.75
1498591445888683	411.25	679.65	3.81	574.75	905.32	3.75
1498591445892042	416.76	679.55	3.81	576.95	905.55	3.75
1498591445895403	414.39	679.92	3.81	574.99	905.65	3.75
1498591445898677	416.95	678.62	3.81	577.26	906.15	3.75
1498591445902015	415.80	680.35	3.81	576.19	904.88	3.74
1498591445905370	416.36	677.22	3.81	574.07	904.58	3.75
1498591445908733	418.37	680.24	3.81	576.35	904.28	3.75
1498591445912009	416.55	680.93	3.81	574.26	903.16	3.74
1498591445915321	420.72	677.36	3.81	575.45	908.68	3.74
1498591445918685	419.69	678.25	3.81	574.45	903.54	3.75
1498591445922043	410.33	677.11	3.80	575.51	906.22	3.75
1498591445925308	415.05	681.68	3.81	577.01	904.21	3.75
1498591445928666	417.62	682.27	3.81	577.33	906.71	3.75
1498591445932021	418.55	677.77	3.81	575.34	903.63	3.75
1498591445935381	415.75	681.86	3.81	572.39	901.95	3.75
1498591445938740	414.60	678.34	3.80	577.50	904.95	3.75
1498591445942012	414.12	678.51	3.81	576.65	903.70	3.75
1498591445945350	414.65	680.51	3.80	574.50	902.83	3.75
1498591445948707	414.59	681.37	3.80	576.70	902.67	3.75
1498591445952079	413.65	680.19	3.80	573.68	906.78	3.75
1498591445955324	413.49	678.72	3.81	576.50	906.07	3.75
1498591445958674	412.12	679.62	3.80	575.09	907.04	3.75
1498591445962023	415.50	677.84	3.81	575.06	904.27	3.75
1498591445965392	416.16	678.26	3.80	575.82	904.89	3.75
1498591445968668	415.77	677.31	3.81	575.48	907.55	3.76
1498591445972005	412.74	678.15	3.80	574.48	904.86	3.75
1498591445975354	414.18	680.27	3.80	574.77	899.49	3.75
1498591445978717	415.39	677.62	3.81	574.14	902.42	3.75
1498591445981985	413.87	682.08	3.81	572.56	905.18	3.74
1498591445985339	411.02	680.63	3.79	575.59	901.97	3.75
1498591445988686	413.62	678.90	3.81	574.71	902.32	3.75
1498591445992041	413.88	680.71	3.80	573.95	902.15	3.75
1498591445995407	414.06	680.54	3.81	573.73	906.64	3.75
1498591445998681	415.39	677.09	3.81	576.98	905.49	3.75
1498591446001999	416.30	678.87	3.81	572.55	905.73	3.75
1498591446005371	410.17	683.81	3.81	575.58	899.22	3.75
1498591446008730	418.12	682.17	3.80	572.90	901.81	3.74
1498591446011984	420.71	679.40	3.81	577.08	905.87	3.75
1498591446015334	419.33	678.74	3.81	574.08	902.12	3.74
1498591446018699	417.59	680.83	3.81	575.64	899.31	3.75
1498591446022035	417.97	680.68	3.81	572.67	903.77	3.75
1498591446025330	419.40	676.95	3.80	578.03	900.92	3.75
1498591446028662	413.73	680.16	3.81	580.10	904.21	3.75
1498591446032023	421.39	680.04	3.81	579.04	904.53	3.75
1498591446035372	413.66	678.32	3.80	577.27	904.61	3.76
1498591446038642	417.85	678.01	3.80	580.79	904.50	3.75
1498591446042003	418.30	679.77	3.81	580.60	905.33	3.75
1498591446045346	416.29	677.34	3.80	581.45	903.63	3.75
1498591446048706	413.70	679.24	3.80	578.10	905.85	3.75
1498591446051989	416.99	680.14	3.81	580.40	905.22	3.75
1498591446055311	412.26	682.01	3.81	579.88	904.25	3.75
1498591446058674	415.15	676.69	3.81	579.13	904.71	3.76
1498591446062025	415.66	681.64	3.80	577.02	902.84	3.75
1498591446065295	414.99	676.86	3.80	577.12	904.78	3.75
1498591446068669	418.23	677.24	3.81	575.27	907.44	3.75
1498591446071987	412.63	679.18	3.81	576.33	907.19	3.75
1498591446075344	417.02	677.98	3.81	575.41	904.32	3.75
1498591446078709	415.14	680.40	3.81	573.98	904.30	3.75
1498591446081967	411.16	680.61	3.80	577.09	906.60	3.75
1498591446085326	410.05	680.90	3.80	576.52	905.13	3.75
1498591446088686	413.84	679.53	3.80	572.78	906.64	3.75
1498591446092043	414.61	680.20	3.80	573.94	902.52	3.75
1498591446095312	420.10	680.37	3.80	576.37	896.78	3.75
1498591446098650	410.33	679.38	3.80	575.59	900.51	3.75
1498591446102020	412.05	683.12	3.80	576.14	904.88	3.75
1498591446105369	416.25	675.57	3.80	576.11	904.32	3.74
1498591446108734	416.32	681.35	3.81	576.56	903.77	3.75
1498591446111984	413.10	679.18	3.80	573.17	903.77	3.75
1498591446115336	413.69	682.58	3.80	575.82	904.27	3.74
1498591446118696	415.32	681.72	3.81	575.90	904.68	3.75
1498591446122050	414.12	681.88	3.80	575.85	904.23	3.75
1498591446125332	415.83	679.38	3.81	575.02	906.50	3.75
1498591446128662	415.40	681.22	3.80	575.13	903.86	3.75
1498591446132020	413.71	678.19	3.80	574.39	903.42	3.75
1498591446135381	414.74	677.35	3.81	574.95	903.21	3.75
1498591446138634	411.48	682.27	3.80	575.53	902.82	3.75
1498591446142001	415.63	677.55	3.80	575.98	902.77	3.75
1498591446145345	416.62	679.55	3.81	573.03	902.96	3.74
1498591446148709	416.14	681.43	3.80	576.19	907.01	3.75
1498591446151965	416.41	677.86	3.81	575.59	902.48	3.74
1498591446155316	418.36	680.36	3.81	575.40	900.27	3.75
1498591446158677	407.84	682.70	3.80	574.40	904.44	3.75
1498591446162033	416.27	680.41	3.81	575.30	904.46	3.75
1498591446165296	414.20	679.91	3.80	575.60	903.95	3.75
1498591446168641	413.07	678.23	3.80	573.61	904.76	3.74
1498591446172000	419.60	680.73	3.81	574.23	901.47	3.75
1498591446175356	418.87	679.88	3.81	575.11	902.42	3.75
1498591446178716	416.25	682.11	3.81	575.23	905.36	3.75
1498591446181954	415.87	678.78	3.81	573.57	904.83	3.74
1498591446185326	416.59	682.62	3.80	575.16	901.22	3.74
1498591446188698	420.86	678.28	3.80	575.44	903.33	3.75
1498591446192045	419.63	684.35	3.81	574.49	901.73	3.75
1498591446195317	422.13	679.03	3.81	574.45	905.08	3.75
1498591446198652	416.97	678.99	3.80	575.66	908.36	3.75
1498591446202010	414.90	679.94	3.81	575.16	901.58	3.75
1498591446205377	412.71	682.31	3.81	572.54	906.59	3.75
1498591446208646	418.24	677.14	3.81	573.55	900.14	3.75
1498591446211981	415.44	678.65	3.81	573.60	902.92	3.75
1498591446215333	412.61	682.04	3.81	574.46	903.80	3.74
1498591446218694	416.45	681.28	3.81	575.05	904.96	3.75
1498591446221959	417.15	681.09	3.81	571.29	908.27	3.75
1498591446225307	412.89	679.42	3.80	574.31	901.37	3.74
1498591446228659	418.67	680.79	3.80	573.96	902.74	3.75
1498591446232026	413.24	679.86	3.81	573.49	902.40	3.75
1498591446235299	418.80	681.06	3.81	572.84	907.48	3.75
1498591446238645	414.05	677.52	3.80	574.11	902.68	3.75
1498591446241999	416.21	679.15	3.80	573.70	904.42	3.74
1498591446245343	411.04	677.39	3.80	572.71	903.04	3.75
1498591446248702	411.23	681.06	3.80	576.04	901.63	3.75
1498591446251955	415.83	676.73	3.80	574.06	901.54	3.75
1498591446255313	412.48	679.35	3.80	574.21	899.37	3.75
1498591446258675	415.64	680.88	3.81	575.76	902.56	3.75
