Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Dia X [px]	R Dia X [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z
2220762175	671.8313	71.8654	16.3898	441.7438	315.3546	16.9024	-63.7634	-7.2468	637.9822	4.5738	-8.4725	615.2257	0.0296	0.4889	-0.8718	-0.1983	0.3978	-0.8958
2220770538	671.6351	75.0997	16.5183	442.0531	317.3040	16.7842	-63.7193	-7.2434	637.5434	4.5756	-8.4687	615.1981	0.0269	0.4808	-0.8764	-0.1924	0.3890	-0.9009
2220779572	675.9416	71.4740	16.8369	442.0789	315.3812	16.7351	-63.7352	-7.2441	637.7120	4.5751	-8.4706	615.1736	0.0377	0.4880	-0.8720	-0.1899	0.3952	-0.8987
2220787181	670.2346	70.3488	16.6330	441.7615	315.8254	17.0173	-63.7497	-7.2423	637.8617	4.5724	-8.4671	615.1519	0.0199	0.4886	-0.8723	-0.1947	0.3902	-0.8999
2220795535	674.8820	69.4986	16.5258	441.4162	313.3469	16.5694	-63.7072	-7.2386	637.4364	4.5732	-8.4665	615.1326	0.0332	0.4889	-0.8717	-0.1945	0.3993	-0.8959
2220804560	673.0645	68.9599	16.4381	441.4613	315.1795	16.7090	-63.7278	-7.2419	637.6170	4.5728	-8.4668	615.1154	0.0273	0.4887	-0.8720	-0.1946	0.3900	-0.9000
2220812130	671.9957	92.4394	16.4324	439.9849	315.7393	17.0043	-63.6878	-7.2404	637.2191	4.5721	-8.4664	615.1002	0.0229	0.4648	-0.8851	-0.1971	0.3894	-0.8997
2220820570	670.8425	98.7001	16.4539	440.1662	313.5730	16.7791	-63.6527	-7.2342	636.8659	4.5738	-8.4695	615.0867	0.0231	0.4665	-0.8842	-0.1943	0.3977	-0.8967
2220829590	678.1243	120.1630	17.0748	441.3625	314.3144	16.7134	-63.6747	-7.2360	637.1105	4.5723	-8.4671	615.0747	0.0374	0.4592	-0.8876	-0.1925	0.3950	-0.8983
2220837318	672.1830	105.6148	16.7287	441.9442	314.3843	16.8087	-63.6979	-7.2371	637.3277	4.5743	-8.4652	615.0641	0.0221	0.4691	-0.8829	-0.1917	0.3948	-0.8985
2220845519	673.8556	100.2380	16.5355	441.7209	313.9660	16.7062	-63.6609	-7.2369	636.9623	4.5722	-8.4687	615.0546	0.0263	0.4733	-0.8805	-0.1915	0.3955	-0.8983
2220854563	672.4208	122.5871	16.6204	442.1572	314.9118	16.7874	-63.6298	-7.2298	636.6379	4.5738	-8.4686	615.0462	0.0249	0.4603	-0.8874	-0.1944	0.3939	-0.8983
2220862283	676.7544	75.1854	16.4508	442.4020	313.5636	16.7382	-63.6557	-7.2347	636.9081	4.5745	-8.4681	615.0388	0.0330	0.4887	-0.8718	-0.1920	0.3955	-0.8982
2220870678	671.7093	75.4412	16.4029	441.3970	313.2090	16.7808	-63.6788	-7.2395	637.1480	4.5738	-8.4686	615.0321	0.0245	0.4883	-0.8723	-0.1950	0.3959	-0.8974
2220879568	674.0724	78.9674	16.4617	442.3381	313.4688	16.9340	-63.6976	-7.2391	637.3610	4.5753	-8.4695	615.0263	0.0282	0.4860	-0.8735	-0.1909	0.3922	-0.8998
2220887315	671.4594	80.9544	16.4850	441.6683	313.6889	16.8369	-63.6630	-7.2353	636.9918	4.5746	-8.4667	615.0211	0.0237	0.4854	-0.8740	-0.1964	0.3955	-0.8972
2220895668	672.3674	80.4185	16.5241	441.8073	312.9870	16.7267	-63.6876	-7.2402	637.2223	4.5735	-8.4655	615.0164	0.0277	0.4860	-0.8735	-0.1943	0.3945	-0.8981
2220904562	671.8579	81.4715	16.4325	443.5886	313.1654	16.7133	-63.6490	-7.2341	636.8687	4.5731	-8.4646	615.0123	0.0242	0.4837	-0.8749	-0.1891	0.3913	-0.9006
2220912277	675.1604	77.6177	16.4105	442.9843	314.2785	16.7001	-63.6738	-7.2377	637.1130	4.5707	-8.4651	615.0087	0.0321	0.4853	-0.8737	-0.1953	0.3918	-0.8991
2220920638	671.7364	76.0146	16.3442	443.0625	313.7631	16.7510	-63.6969	-7.2391	637.3299	4.5734	-8.4673	615.0054	0.0240	0.4861	-0.8736	-0.1929	0.3964	-0.8976
2220929601	674.6293	73.0363	16.4511	442.3945	314.1347	16.7345	-63.6608	-7.2320	636.9643	4.5731	-8.4641	615.0026	0.0319	0.4886	-0.8719	-0.1946	0.3935	-0.8985
2220937273	674.5365	75.0098	16.4801	442.7359	314.6580	16.7678	-63.6304	-7.2296	636.6396	4.5717	-8.4659	615.0000	0.0283	0.4806	-0.8765	-0.1912	0.3932	-0.8994
2220945644	672.1001	77.4811	16.4132	442.1240	313.8243	16.6656	-63.6562	-7.2342	636.9097	4.5747	-8.4679	614.9977	0.0199	0.4758	-0.8793	-0.1958	0.3967	-0.8968
2220954572	667.3131	87.3083	16.5395	441.1275	315.1058	16.7648	-63.6251	-7.2285	636.5912	4.5717	-8.4671	614.9957	0.0150	0.4694	-0.8829	-0.1966	0.3907	-0.8993
2220962399	670.3501	88.9558	16.4781	441.8317	316.8176	16.8556	-63.6526	-7.2342	636.8666	4.5721	-8.4651	614.9939	0.0257	0.4724	-0.8810	-0.1927	0.3889	-0.9009
2220970628	664.7839	117.0160	16.7075	441.2037	316.4073	16.7277	-63.6752	-7.2374	637.1112	4.5717	-8.4650	614.9924	0.0159	0.4570	-0.8893	-0.1940	0.3927	-0.8990
2220979573	664.7531	153.3400	16.7665	443.0355	317.5277	16.7386	-63.6986	-7.2391	637.3283	4.5733	-8.4672	614.9909	0.0193	0.4454	-0.8951	-0.1889	0.3913	-0.9007
2220987431	672.0058	80.5584	16.6511	443.3344	318.5416	16.6550	-63.7180	-7.2393	637.5210	4.5751	-8.4653	614.9897	0.0343	0.4872	-0.8726	-0.1918	0.3903	-0.9005
2220995740	668.6766	75.3511	16.3813	441.7097	316.8794	16.7027	-63.6789	-7.2406	637.1339	4.5717	-8.4664	614.9886	0.0258	0.4910	-0.8708	-0.1962	0.3961	-0.8970
2221004544	667.6110	81.2383	16.3766	442.1345	316.9537	16.6637	-63.6429	-7.2325	636.7902	4.5708	-8.4640	614.9876	0.0257	0.4841	-0.8746	-0.1938	0.3932	-0.8988
2221012403	670.6446	81.8895	16.5155	444.4710	317.5288	16.6703	-63.6685	-7.2348	637.0434	4.5714	-8.4683	614.9867	0.0300	0.4837	-0.8747	-0.1858	0.3937	-0.9002
2221020693	670.9508	81.4200	16.4666	443.0980	318.1066	16.9325	-63.6364	-7.2350	636.7098	4.5740	-8.4661	614.9860	0.0306	0.4852	-0.8738	-0.1953	0.3913	-0.8993
2221029564	672.0250	79.7641	16.7917	442.0122	317.1150	16.7041	-63.6039	-7.2288	636.4138	4.5714	-8.4669	614.9853	0.0310	0.4855	-0.8737	-0.1961	0.3955	-0.8973
2221037432	672.1299	94.2436	16.5043	443.3406	318.7197	16.6831	-63.5798	-7.2269	636.1509	4.5743	-8.4670	614.9847	0.0275	0.4732	-0.8805	-0.1917	0.3907	-0.9003
2221045748	672.7295	77.7241	16.4534	443.6186	317.9961	16.7107	-63.5565	-7.2224	635.9175	4.5735	-8.4654	614.9841	0.0252	0.4864	-0.8734	-0.1935	0.3935	-0.8987
2221054601	673.6476	79.1538	16.5482	443.0890	316.6929	16.7870	-63.5919	-7.2270	636.2686	4.5717	-8.4666	614.9836	0.0274	0.4816	-0.8760	-0.1945	0.3950	-0.8979
2221062359	676.2809	75.4673	16.4077	443.5077	316.3301	16.6779	-63.5684	-7.2254	636.0220	4.5732	-8.4659	614.9832	0.0306	0.4879	-0.8724	-0.1927	0.3945	-0.8985
2221070736	678.9476	76.3231	16.4567	441.5315	316.4454	16.7407	-63.6026	-7.2298	636.3613	4.5727	-8.4671	614.9828	0.0340	0.4847	-0.8740	-0.1971	0.3913	-0.8989
2221079544	677.0160	76.5287	16.5151	441.5821	314.3608	16.7657	-63.6318	-7.2318	636.6626	4.5730	-8.4666	614.9825	0.0270	0.4856	-0.8738	-0.1934	0.3983	-0.8966
2221087540	677.6696	78.4112	16.4710	442.2758	315.1010	16.7136	-63.6589	-7.2346	636.9300	4.5728	-8.4662	614.9822	0.0288	0.4832	-0.8750	-0.1927	0.3939	-0.8987
2221095709	677.4050	78.8598	16.4522	441.9299	315.5296	16.7465	-63.6836	-7.2378	637.1674	4.5741	-8.4693	614.9819	0.0261	0.4825	-0.8755	-0.1945	0.3919	-0.8992
2221104596	675.1271	80.2187	16.6551	437.6455	313.3891	16.9403	-63.7008	-7.2398	637.3782	4.5718	-8.4659	614.9817	0.0217	0.4801	-0.8770	-0.2042	0.3988	-0.8940
2221112521	673.5734	80.3334	16.8087	437.8906	311.6716	16.7655	-63.7214	-7.2431	637.5654	4.5729	-8.4689	614.9815	0.0228	0.4821	-0.8758	-0.1979	0.3991	-0.8953
2221120707	672.9754	84.9410	16.8017	437.9438	312.4662	16.6453	-63.7394	-7.2455	637.7315	4.5733	-8.4662	614.9813	0.0258	0.4741	-0.8801	-0.1964	0.3944	-0.8977
2221129570	669.5238	110.9414	16.6166	438.2393	310.5437	16.6315	-63.6969	-7.2366	637.3208	4.5736	-8.4648	614.9811	0.0179	0.4579	-0.8888	-0.1929	0.3982	-0.8968
2221137437	669.9446	89.2323	16.5394	439.5992	311.1082	16.6973	-63.7180	-7.2394	637.5144	4.5716	-8.4680	614.9810	0.0232	0.4738	-0.8803	-0.1897	0.3938	-0.8994
2221145928	664.9953	108.1976	16.2613	439.9789	311.1079	16.7027	-63.6772	-7.2382	637.1280	4.5723	-8.4666	614.9808	0.0148	0.4634	-0.8860	-0.1918	0.3947	-0.8986
2221154128	661.3234	92.1126	16.2657	439.4871	310.6360	16.7637	-63.6435	-7.2308	636.7850	4.5723	-8.4653	614.9807	0.0139	0.4776	-0.8785	-0.1939	0.3960	-0.8975
2221162510	659.8078	89.7401	16.2864	440.7702	310.1213	16.6053	-63.6677	-7.2359	637.0387	4.5717	-8.4655	614.9806	0.0166	0.4819	-0.8761	-0.1921	0.3953	-0.8982
2221170893	659.4175	103.0541	16.6267	441.0078	311.1789	16.9093	-63.6340	-7.2308	636.7057	4.5722	-8.4661	614.9805	0.0199	0.4695	-0.8827	-0.1925	0.3938	-0.8988
2221179248	661.6232	93.9614	16.5936	439.5714	311.8215	16.7423	-63.6611	-7.2321	636.9683	4.5732	-8.4665	614.9804	0.0284	0.4809	-0.8763	-0.1968	0.3918	-0.8987
2221187540	657.5255	103.0503	16.3282	440.2361	312.0954	16.6824	-63.6282	-7.2300	636.6432	4.5705	-8.4670	614.9804	0.0175	0.4718	-0.8816	-0.1938	0.3918	-0.8994
2221195881	658.0613	118.3230	16.7521	441.7917	312.5057	16.6566	-63.6548	-7.2341	636.9129	4.5728	-8.4665	614.9803	0.0207	0.4601	-0.8876	-0.1932	0.3956	-0.8979
2221204260	655.5792	116.4565	16.6375	443.8205	313.8797	16.8184	-63.6236	-7.2309	636.5940	4.5737	-8.4645	614.9803	0.0155	0.4649	-0.8852	-0.1887	0.3933	-0.8999
2221212657	650.4080	118.8482	16.2227	444.5171	314.7248	17.0705	-63.6491	-7.2335	636.8691	4.5721	-8.4687	614.9802	0.0077	0.4647	-0.8854	-0.1915	0.3915	-0.9000
2221220884	660.9133	98.2559	16.4643	445.3272	314.6888	16.7314	-63.6216	-7.2302	636.5552	4.5740	-8.4673	614.9802	0.0312	0.4834	-0.8748	-0.1896	0.3967	-0.8982
2221229243	656.9872	91.6560	16.2383	440.5638	315.4126	17.0478	-63.6468	-7.2334	636.8347	4.5749	-8.4682	614.9801	0.0223	0.4859	-0.8737	-0.2040	0.3906	-0.8977
2221237691	661.4911	85.2482	16.5309	440.4698	315.0072	16.9255	-63.6719	-7.2356	637.0828	4.5739	-8.4657	614.9801	0.0269	0.4880	-0.8724	-0.1981	0.3950	-0.8971
2221245897	660.9096	85.8134	16.3613	441.1188	314.8237	16.7160	-63.6940	-7.2370	637.3031	4.5728	-8.4677	614.9801	0.0223	0.4844	-0.8746	-0.1943	0.3961	-0.8974
2221254279	665.3969	84.0895	16.5050	440.7501	315.3046	16.6996	-63.7143	-7.2385	637.4987	4.5726	-8.4641	614.9800	0.0281	0.4846	-0.8743	-0.1942	0.3933	-0.8987
2221262652	669.4302	77.4832	16.6645	439.7634	314.3906	16.9474	-63.7322	-7.2432	637.6723	4.5727	-8.4659	614.9800	0.0317	0.4886	-0.8719	-0.1958	0.3966	-0.8969
2221271013	666.6334	78.7287	16.5163	441.3737	315.2391	16.7824	-63.7477	-7.2450	637.8264	4.5720	-8.4681	614.9800	0.0256	0.4846	-0.8744	-0.1920	0.3906	-0.9003
2221279300	669.9897	74.3303	16.5102	438.4242	315.5145	16.7303	-63.7052	-7.2403	637.4051	4.5711	-8.4675	614.9800	0.0288	0.4878	-0.8725	-0.2000	0.3904	-0.8987
2221287634	672.0528	70.3765	16.5128	438.8471	316.4601	16.7454	-63.7243	-7.2420	637.5892	4.5745	-8.4661	614.9799	0.0296	0.4924	-0.8699	-0.1957	0.3909	-0.8994
2221296006	673.5169	71.2618	16.5107	439.3841	317.1690	16.8225	-63.7399	-7.2443	637.7527	4.5735	-8.4704	614.9799	0.0285	0.4864	-0.8733	-0.1914	0.3905	-0.9005
2221304370	674.5833	75.2671	16.6405	439.2509	316.8884	16.8151	-63.6969	-7.2394	637.3396	4.5713	-8.4675	614.9799	0.0275	0.4759	-0.8791	-0.1922	0.3924	-0.8995
2221312607	674.1401	72.4828	16.5710	437.9006	317.8066	16.9516	-63.7169	-7.2387	637.5311	4.5717	-8.4652	614.9799	0.0280	0.4845	-0.8743	-0.1952	0.3917	-0.8992
2221321001	675.4584	71.9898	16.4440	438.7296	317.7169	16.7497	-63.7360	-7.2410	637.7010	4.5717	-8.4672	614.9799	0.0295	0.4859	-0.8735	-0.1967	0.3919	-0.8987
2221329400	674.7610	72.3829	16.4449	440.4168	317.7331	16.6309	-63.7496	-7.2424	637.8520	4.5703	-8.4678	614.9799	0.0251	0.4858	-0.8737	-0.1914	0.3944	-0.8988
2221337729	676.0281	72.0080	16.5131	439.0356	317.8199	17.0079	-63.7087	-7.2395	637.4277	4.5708	-8.4671	614.9799	0.0288	0.4861	-0.8734	-0.1982	0.3945	-0.8973
2221345972	675.4621	73.7612	16.4609	438.6144	317.4777	16.8031	-63.6722	-7.2336	637.0511	4.5720	-8.4692	614.9799	0.0260	0.4823	-0.8756	-0.1968	0.3944	-0.8976
2221354391	675.2238	82.4586	16.8497	438.5957	317.3261	16.7117	-63.6934	-7.2409	637.2749	4.5701	-8.4663	614.9799	0.0293	0.4719	-0.8811	-0.1960	0.3958	-0.8972
2221362747	675.9058	75.8686	16.5681	437.5601	316.2623	16.7868	-63.7112	-7.2397	637.4737	4.5714	-8.4656	614.9799	0.0293	0.4848	-0.8742	-0.1970	0.3952	-0.8972
2221371024	676.0073	76.8262	16.6643	439.4054	315.2945	16.7332	-63.7310	-7.2418	637.6501	4.5735	-8.4683	614.9798	0.0292	0.4842	-0.8745	-0.1919	0.3956	-0.8981
2221379372	675.2268	79.8639	16.3622	439.4914	315.0481	16.7185	-63.7458	-7.2434	637.8067	4.5719	-8.4650	614.9798	0.0261	0.4810	-0.8763	-0.1943	0.3930	-0.8988
2221387713	674.9295	80.7282	16.4791	439.4101	315.0148	16.7630	-63.7587	-7.2468	637.9458	4.5710	-8.4658	614.9798	0.0270	0.4814	-0.8761	-0.1929	0.3914	-0.8998
2221396127	673.2148	78.7973	16.6534	438.6876	314.6350	16.7376	-63.7713	-7.2477	638.0692	4.5734	-8.4667	614.9798	0.0212	0.4835	-0.8751	-0.1955	0.3937	-0.8982
2221404348	673.9568	81.3535	16.4836	439.1550	315.1969	16.7643	-63.7286	-7.2418	637.6206	4.5732	-8.4663	614.9798	0.0288	0.4787	-0.8775	-0.1936	0.3904	-0.9000
2221412711	674.8061	78.5838	16.3835	440.6826	316.2368	16.7987	-63.7441	-7.2457	637.7806	4.5711	-8.4642	614.9798	0.0319	0.4878	-0.8724	-0.1903	0.3890	-0.9014
2221421155	676.2076	78.5820	16.3914	439.6041	316.2912	16.7725	-63.7000	-7.2367	637.3643	4.5697	-8.4641	614.9798	0.0319	0.4866	-0.8731	-0.1956	0.3926	-0.8987
2221429623	674.6017	80.4052	16.4929	440.4247	316.0896	16.6855	-63.7178	-7.2410	637.5530	4.5728	-8.4670	614.9798	0.0246	0.4822	-0.8757	-0.1941	0.3949	-0.8980
2221437733	675.2064	79.9499	16.5643	441.2175	316.4181	16.9227	-63.6793	-7.2344	637.1623	4.5731	-8.4669	614.9798	0.0276	0.4832	-0.8751	-0.1929	0.3935	-0.8988
2221446119	676.4924	75.4935	16.4298	440.9088	318.7424	16.6604	-63.6454	-7.2325	636.8155	4.5716	-8.4667	614.9798	0.0323	0.4910	-0.8706	-0.1964	0.3871	-0.9009
2221454515	672.4930	120.5336	16.7675	441.9503	319.4654	16.7301	-63.6154	-7.2283	636.5076	4.5731	-8.4676	614.9798	0.0194	0.4565	-0.8895	-0.1923	0.3905	-0.9003
2221462899	673.4797	82.6896	16.4397	441.5562	318.6321	16.7223	-63.5892	-7.2247	636.2342	4.5713	-8.4665	614.9798	0.0266	0.4773	-0.8784	-0.1938	0.3962	-0.8975
2221471147	670.2528	117.6064	16.4738	442.0473	318.4952	16.6977	-63.5654	-7.2251	635.9915	4.5692	-8.4677	614.9798	0.0191	0.4610	-0.8872	-0.1921	0.3943	-0.8987
2221479500	664.5695	138.1182	16.3119	441.6659	317.1423	16.7257	-63.5414	-7.2214	635.7760	4.5712	-8.4666	614.9798	0.0130	0.4547	-0.8905	-0.1944	0.3962	-0.8973
2221487901	665.6537	109.7343	16.3989	441.8426	318.8897	16.7392	-63.5806	-7.2234	636.1429	4.5726	-8.4699	614.9798	0.0181	0.4689	-0.8831	-0.1943	0.3893	-0.9004
2221496126	657.7831	89.5746	16.2032	442.2201	317.4068	16.6820	-63.6098	-7.2277	636.4687	4.5701	-8.4647	614.9798	0.0106	0.4793	-0.8776	-0.1921	0.3946	-0.8986
2221504481	661.2252	121.8268	16.9001	441.4398	315.9094	16.7048	-63.6415	-7.2321	636.7579	4.5725	-8.4659	614.9798	0.0203	0.4639	-0.8857	-0.1944	0.3956	-0.8976
2221512898	660.5242	129.1206	16.5594	441.7096	315.3443	16.7455	-63.6662	-7.2354	637.0146	4.5719	-8.4647	614.9798	0.0220	0.4604	-0.8874	-0.1940	0.3953	-0.8978
2221521292	661.3214	119.2340	16.2969	443.1372	317.3145	16.7773	-63.6906	-7.2399	637.2425	4.5713	-8.4685	614.9798	0.0242	0.4685	-0.8831	-0.1883	0.3896	-0.9015
2221529501	662.8262	87.7640	16.5845	443.3494	317.8933	16.6824	-63.6525	-7.2337	636.8867	4.5731	-8.4658	614.9798	0.0276	0.4874	-0.8728	-0.1914	0.3904	-0.9005
2221537866	660.1362	92.7392	16.3911	443.9995	315.2916	16.6682	-63.6770	-7.2386	637.1290	4.5736	-8.4665	614.9798	0.0233	0.4849	-0.8743	-0.1924	0.3969	-0.8975
2221546286	659.6604	107.3675	16.5078	444.5372	316.3905	16.7647	-63.6982	-7.2365	637.3441	4.5735	-8.4666	614.9798	0.0206	0.4737	-0.8804	-0.1904	0.3902	-0.9008
2221554573	660.5331	92.4821	16.3750	444.3913	316.9589	16.7472	-63.6642	-7.2363	636.9768	4.5719	-8.4642	614.9798	0.0246	0.4833	-0.8751	-0.1937	0.3920	-0.8993
2221562883	664.8753	103.6622	16.5322	443.9565	318.2497	16.7976	-63.6294	-7.2317	636.6508	4.5719	-8.4653	614.9798	0.0310	0.4739	-0.8800	-0.1942	0.3896	-0.9003
2221571252	667.1605	89.6201	16.5203	445.1848	317.8518	16.7700	-63.6568	-7.2344	636.9196	4.5714	-8.4676	614.9798	0.0296	0.4840	-0.8745	-0.1894	0.3950	-0.8989
2221580601	667.9618	108.1704	16.5886	444.9725	317.8305	16.8062	-63.6808	-7.2355	637.1582	4.5730	-8.4678	614.9798	0.0267	0.4668	-0.8839	-0.1939	0.3917	-0.8995
2221587997	670.5931	88.0195	16.3830	443.4363	318.6364	16.7430	-63.6999	-7.2386	637.3700	4.5731	-8.4678	614.9798	0.0291	0.4838	-0.8747	-0.1979	0.3906	-0.8990
2221596269	672.3633	96.4150	16.6768	444.1855	319.8726	16.7222	-63.7201	-7.2417	637.5581	4.5726	-8.4681	614.9798	0.0297	0.4744	-0.8798	-0.1925	0.3900	-0.9005
2221605649	674.4153	77.9164	16.7686	443.5601	319.3331	16.7444	-63.7365	-7.2452	637.7250	4.5727	-8.4679	614.9798	0.0315	0.4920	-0.8700	-0.1953	0.3949	-0.8977
2221613008	673.8313	78.7820	16.5649	441.3586	319.0863	16.8586	-63.6963	-7.2375	637.3150	4.5736	-8.4668	614.9798	0.0254	0.4876	-0.8727	-0.1984	0.3916	-0.8985
2221621594	675.4052	82.3548	16.4160	441.6168	319.5087	16.7533	-63.7168	-7.2419	637.5093	4.5702	-8.4681	614.9798	0.0313	0.4832	-0.8749	-0.1928	0.3896	-0.9006
2221629612	676.7171	81.0260	16.5660	438.7727	319.6717	16.8660	-63.7333	-7.2444	637.6817	4.5734	-8.4672	614.9798	0.0308	0.4846	-0.8742	-0.2013	0.3930	-0.8972
2221638004	677.4513	72.6756	16.3689	437.9423	318.4932	16.7598	-63.7507	-7.2447	637.8348	4.5704	-8.4690	614.9798	0.0279	0.4921	-0.8701	-0.1975	0.3948	-0.8973
2221646624	677.0073	76.0355	16.4502	438.8478	318.1087	16.6751	-63.7062	-7.2399	637.4125	4.5715	-8.4665	614.9798	0.0245	0.4856	-0.8739	-0.1925	0.3940	-0.8987
2221654597	676.9037	75.6763	16.4802	439.9258	318.0530	16.6410	-63.7249	-7.2419	637.5958	4.5703	-8.4668	614.9798	0.0288	0.4835	-0.8749	-0.1906	0.3914	-0.9003
2221663019	675.6259	76.1199	16.5034	437.7253	317.6707	16.7994	-63.7417	-7.2444	637.7585	4.5692	-8.4666	614.9798	0.0248	0.4829	-0.8753	-0.1970	0.3946	-0.8975
2221671599	676.7756	72.5357	16.5111	437.8359	318.3410	16.7320	-63.7580	-7.2423	637.9030	4.5731	-8.4677	614.9798	0.0306	0.4871	-0.8728	-0.1949	0.3900	-0.9000
2221679705	675.7876	73.6744	16.7691	438.3351	317.7300	16.7413	-63.7711	-7.2483	638.0312	4.5723	-8.4650	614.9798	0.0261	0.4835	-0.8750	-0.1950	0.3930	-0.8986
2221688004	674.9338	72.3433	16.4247	438.0001	317.6745	16.7335	-63.7810	-7.2494	638.1451	4.5727	-8.4652	614.9798	0.0258	0.4837	-0.8748	-0.1948	0.3911	-0.8995
2221696597	673.6929	72.6282	16.5285	439.2685	316.7458	16.7455	-63.7916	-7.2496	638.2462	4.5713	-8.4673	614.9798	0.0252	0.4869	-0.8731	-0.1913	0.3973	-0.8975
2221704728	675.0151	73.1695	16.4787	438.2987	316.6309	16.6682	-63.7990	-7.2501	638.3359	4.5727	-8.4664	614.9798	0.0305	0.4851	-0.8739	-0.1985	0.3933	-0.8977
2221713126	673.3442	74.0709	16.6309	437.9290	316.3155	16.7203	-63.8078	-7.2505	638.4156	4.5747	-8.4670	614.9798	0.0247	0.4813	-0.8762	-0.1963	0.3920	-0.8988
2221721584	673.0700	75.0260	16.5819	439.1105	315.9680	16.7186	-63.7557	-7.2451	637.9281	4.5711	-8.4677	614.9798	0.0278	0.4812	-0.8762	-0.1948	0.3944	-0.8980
2221729753	672.2108	74.6395	16.5213	440.1682	316.2704	16.7794	-63.7694	-7.2463	638.0535	4.5731	-8.4665	614.9798	0.0245	0.4881	-0.8724	-0.1926	0.3936	-0.8989
2221738141	672.9802	74.9643	16.6116	439.6473	317.0722	16.8027	-63.7244	-7.2401	637.6067	4.5722	-8.4657	614.9798	0.0278	0.4851	-0.8740	-0.1947	0.3908	-0.8997
2221746580	673.0649	74.5446	16.5755	439.5504	316.8402	16.7188	-63.6867	-7.2382	637.2100	4.5737	-8.4659	614.9798	0.0286	0.4856	-0.8737	-0.1926	0.3923	-0.8994
2221754722	673.0526	73.5094	16.4608	440.0700	316.4387	16.7294	-63.7078	-7.2429	637.4160	4.5745	-8.4662	614.9798	0.0258	0.4872	-0.8729	-0.1939	0.3955	-0.8978
2221763092	672.9444	73.8008	16.5589	440.7132	315.4480	16.7052	-63.7240	-7.2426	637.5989	4.5757	-8.4671	614.9798	0.0286	0.4860	-0.8735	-0.1922	0.3953	-0.8982
2221771615	671.4334	79.6013	16.6109	440.2941	315.6375	16.6808	-63.6871	-7.2350	637.2030	4.5707	-8.4661	614.9798	0.0210	0.4728	-0.8809	-0.1960	0.3926	-0.8986
2221779761	672.1417	81.9432	16.7389	440.2846	314.5093	16.7418	-63.7044	-7.2383	637.4098	4.5727	-8.4676	614.9798	0.0271	0.4746	-0.8798	-0.1950	0.3959	-0.8973
2221788117	671.2672	88.7140	16.4501	440.7833	316.7135	16.6874	-63.6692	-7.2342	637.0352	4.5734	-8.4657	614.9798	0.0229	0.4713	-0.8817	-0.1907	0.3886	-0.9015
2221796599	669.6805	107.9846	16.4868	440.2668	316.1866	16.7453	-63.6928	-7.2393	637.2608	4.5720	-8.4672	614.9798	0.0222	0.4604	-0.8874	-0.1982	0.3938	-0.8976
2221804853	669.2719	106.9775	16.7455	441.5700	315.7691	16.6286	-63.6562	-7.2347	636.9029	4.5731	-8.4696	614.9798	0.0229	0.4656	-0.8847	-0.1914	0.3944	-0.8988
2221813101	668.7929	100.3929	16.6107	441.6560	315.9313	16.7827	-63.6798	-7.2377	637.1434	4.5721	-8.4693	614.9798	0.0245	0.4724	-0.8810	-0.1936	0.3937	-0.8986
2221821608	666.0235	122.5730	16.4691	440.7086	316.0895	16.8168	-63.7023	-7.2386	637.3569	4.5709	-8.4678	614.9798	0.0164	0.4570	-0.8893	-0.1965	0.3928	-0.8984
2221829897	665.8312	96.7584	16.5440	440.9242	315.9025	16.7388	-63.7215	-7.2418	637.5464	4.5734	-8.4703	614.9798	0.0222	0.4792	-0.8774	-0.1942	0.3924	-0.8991
2221838254	664.6389	121.7988	16.5545	441.3744	316.1984	16.8389	-63.7397	-7.2436	637.7147	4.5714	-8.4675	614.9798	0.0221	0.4602	-0.8875	-0.1915	0.3917	-0.9000
2221846611	662.2315	116.1048	16.4138	440.5387	316.3350	16.8598	-63.6967	-7.2381	637.3058	4.5718	-8.4649	614.9798	0.0170	0.4677	-0.8837	-0.1963	0.3937	-0.8980
2221854861	663.2159	111.7787	16.4724	440.1908	316.4419	16.8723	-63.7157	-7.2400	637.5011	4.5712	-8.4692	614.9798	0.0264	0.4739	-0.8802	-0.1947	0.3942	-0.8982
2221863246	662.7108	121.4821	16.3588	439.8283	314.5120	16.6593	-63.6755	-7.2361	637.1162	4.5722	-8.4659	614.9798	0.0215	0.4631	-0.8860	-0.1967	0.3993	-0.8955
2221871627	662.0072	122.4675	16.8744	440.5970	315.7230	16.6904	-63.6441	-7.2342	636.7745	4.5715	-8.4659	614.9798	0.0222	0.4647	-0.8852	-0.1925	0.3929	-0.8992
2221879860	660.3016	117.9195	16.4746	442.6167	315.6299	16.7859	-63.6675	-7.2336	637.0294	4.5734	-8.4650	614.9798	0.0171	0.4715	-0.8817	-0.1857	0.3912	-0.9014
2221888252	660.2494	116.5929	16.7603	441.5805	315.6469	16.7522	-63.6919	-7.2407	637.2557	4.5715	-8.4671	614.9798	0.0203	0.4704	-0.8822	-0.1959	0.3930	-0.8984
2221896615	658.8208	109.6380	16.1202	442.9980	315.7465	16.6708	-63.6563	-7.2331	636.8984	4.5705	-8.4675	614.9798	0.0173	0.4776	-0.8784	-0.1892	0.3939	-0.8995
