Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Diam [px]	R Diam [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z
1747726978	851.3264	373.7706	841.8682	405.7961	3.5286	3.0289	-20.0820	5.4723	729.1834	46.2780	3.9255	730.4164	-0.0079	0.2680	-0.9634	-0.1052	0.2563	-0.9608
1747743627	853.6180	412.1066	838.3893	440.3896	3.5742	3.1031	-20.0886	5.4933	729.2112	46.2700	3.9396	730.4584	-0.0070	0.2537	-0.9672	-0.1064	0.2435	-0.9641
1747760302	844.4917	387.6789	838.0538	456.8346	3.5573	3.0647	-20.0852	5.5077	729.2256	46.2728	3.9528	730.4954	-0.0105	0.2628	-0.9648	-0.1064	0.2374	-0.9656
1747776965	844.8503	376.9131	856.0838	406.3543	3.4917	3.0240	-20.1035	5.5164	729.4036	46.2676	3.9602	730.6322	-0.0103	0.2667	-0.9637	-0.0998	0.2561	-0.9615
1747793944	850.7787	382.4252	795.9810	461.8821	3.4760	3.0347	-20.1245	5.5676	729.5836	46.2427	4.0400	730.8087	-0.0080	0.2645	-0.9643	-0.1222	0.2349	-0.9643
1747810465	840.6456	514.8492	NaN	NaN	3.4327	NaN	-20.1800	5.7342	729.9801	NaN	NaN	NaN	-0.0118	0.2149	-0.9766	NaN	NaN	NaN
1747827129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1747843788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1747860452	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1747877116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1747893783	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1747910457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1747927118	840.7101	392.1024	730.9582	659.6481	3.4003	3.1432	-20.5821	5.7550	730.0140	46.0575	4.2361	730.8406	-0.0112	0.2605	-0.9654	-0.1448	0.1613	-0.9762
1747943786	862.9374	400.4734	810.6518	439.0862	3.4122	2.9915	-20.6137	5.6748	730.0908	46.0161	4.1751	730.9874	-0.0026	0.2575	-0.9663	-0.1165	0.2432	-0.9630
1747960450	843.2176	366.7776	762.0769	517.8196	3.3628	3.1766	-20.6047	5.6054	729.9684	46.0032	4.1143	730.9758	-0.0102	0.2702	-0.9628	-0.1343	0.2137	-0.9676
1747977114	851.3667	392.5758	820.2326	442.0909	3.3844	3.0646	-20.6010	5.5907	730.0152	46.0031	4.0986	730.9388	-0.0071	0.2606	-0.9654	-0.1128	0.2423	-0.9636
1747993772	847.9766	403.2184	847.4235	421.4670	3.3678	2.9525	-20.5744	5.5924	729.9318	46.0159	4.0893	730.7775	-0.0084	0.2567	-0.9665	-0.1026	0.2503	-0.9627
1748010447	860.4931	452.2841	749.0238	498.2224	3.4689	3.1539	-20.5459	5.5982	729.9520	46.0465	4.0832	730.7383	-0.0036	0.2384	-0.9712	-0.1394	0.2209	-0.9653
1748027094	851.3512	418.2014	792.4523	417.2162	3.4234	2.9400	-20.4717	5.6047	729.6426	46.0799	4.0890	730.7480	-0.0073	0.2512	-0.9679	-0.1236	0.2512	-0.9600
1748042765	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1748060427	865.3377	403.2697	836.3974	401.9861	3.4031	2.8659	-20.3806	5.6462	729.8748	46.1936	4.0776	730.6699	-0.0020	0.2566	-0.9665	-0.1072	0.2574	-0.9604
1748077109	846.8331	422.2095	825.9864	395.2316	3.3792	2.9437	-20.3152	5.6472	729.5335	46.2253	4.0454	730.6940	-0.0092	0.2497	-0.9683	-0.1112	0.2598	-0.9592
1748093762	849.7896	433.4227	834.6675	442.4202	3.4003	2.8745	-20.2985	5.6348	729.5162	46.2414	4.0311	730.7034	-0.0081	0.2455	-0.9694	-0.1077	0.2425	-0.9642
1748110416	860.0358	421.3799	822.7142	451.2629	3.3975	2.9503	-20.2848	5.6002	729.4426	46.2440	4.0037	730.6620	-0.0042	0.2501	-0.9682	-0.1122	0.2391	-0.9645
1748127083	842.4841	413.9881	829.8911	424.6285	3.4144	3.0366	-20.2736	5.5946	729.4244	46.2530	3.9602	730.6190	-0.0110	0.2528	-0.9675	-0.1096	0.2491	-0.9622
1748143752	850.2823	423.8148	835.7957	403.2931	3.3873	2.9056	-20.2637	5.5879	729.3964	46.2620	3.9566	730.6067	-0.0080	0.2492	-0.9684	-0.1075	0.2571	-0.9604
1748160412	846.1072	410.4716	818.7698	422.5118	3.4626	2.9371	-20.2481	5.5918	729.3682	46.2730	3.9494	730.5717	-0.0096	0.2542	-0.9671	-0.1139	0.2498	-0.9616
1748177062	859.5488	434.6985	856.4474	443.4671	3.4662	2.9287	-20.2310	5.5986	729.3591	46.2876	3.9591	730.5390	-0.0044	0.2451	-0.9695	-0.0995	0.2425	-0.9650
1748193736	854.1815	390.1154	836.3735	470.0614	3.4669	2.9664	-20.2003	5.6065	729.5942	46.3054	3.9904	730.4096	-0.0066	0.2616	-0.9651	-0.1071	0.2324	-0.9667
1748210416	863.6826	417.7472	866.5532	406.0504	3.4973	2.9349	-20.1953	5.6177	729.5840	46.3131	4.0088	730.3818	-0.0029	0.2513	-0.9679	-0.0959	0.2564	-0.9618
1748227076	868.0894	426.5584	819.5663	460.1203	3.4480	3.0131	-20.1959	5.6483	729.5745	46.3163	4.0235	730.2163	-0.0012	0.2480	-0.9688	-0.1135	0.2360	-0.9651
1748243730	855.8426	408.8696	874.8469	423.2045	3.4574	2.8213	-20.2128	5.6490	729.4790	46.2991	4.0274	730.5793	-0.0059	0.2546	-0.9670	-0.0926	0.2500	-0.9638
1748260401	854.0791	372.4950	854.8699	450.6896	3.4274	2.9893	-20.2373	5.6100	729.3310	46.2733	4.0122	730.5105	-0.0066	0.2683	-0.9633	-0.1001	0.2397	-0.9657
1748277058	847.2861	386.0778	806.4235	441.8253	3.4674	3.0180	-20.2618	5.5876	729.2848	46.2468	3.9681	730.5144	-0.0092	0.2633	-0.9647	-0.1184	0.2426	-0.9629
1748293782	832.8018	380.3796	767.4951	482.3383	3.4040	3.0607	-20.2825	5.5673	729.3211	46.2259	3.9484	730.4897	-0.0147	0.2654	-0.9640	-0.1328	0.2272	-0.9647
1748310441	851.3499	428.9922	842.9812	427.9714	3.4188	2.9487	-20.3001	5.5502	729.2776	46.2021	3.9398	730.4484	-0.0075	0.2473	-0.9689	-0.1046	0.2481	-0.9631
1748327114	865.8745	473.5498	855.7345	393.8421	3.4646	2.8524	-20.3173	5.5451	729.2540	46.1865	3.9357	730.4777	-0.0019	0.2308	-0.9730	-0.0998	0.2608	-0.9602
1748343781	849.1997	414.4369	767.2720	469.7654	3.4067	3.1094	-20.3364	5.5393	729.2710	46.1347	3.9453	730.2573	-0.0083	0.2528	-0.9675	-0.1329	0.2319	-0.9636
1748360447	855.3759	414.7552	833.4575	418.2145	3.3967	2.8974	-20.3887	5.5408	729.5398	46.1076	3.9542	730.3881	-0.0058	0.2526	-0.9676	-0.1081	0.2516	-0.9618
1748377112	850.2758	425.0546	764.3233	534.4304	3.4276	3.0574	-20.4222	5.5344	729.3110	46.0783	3.9898	730.2847	-0.0078	0.2488	-0.9685	-0.1335	0.2080	-0.9690
1748393774	849.3066	460.4495	828.8633	441.8437	3.4557	2.9711	-20.4369	5.5359	729.2885	46.0592	4.0119	730.4893	-0.0081	0.2356	-0.9718	-0.1097	0.2427	-0.9639
1748410448	850.0250	475.9776	804.1377	481.6111	3.4637	3.0159	-20.4478	5.5467	729.2437	46.0516	4.0242	730.4689	-0.0078	0.2299	-0.9732	-0.1188	0.2278	-0.9664
1748427115	843.4225	398.4344	768.2590	502.4357	3.3176	3.1062	-20.4513	5.5733	729.2762	46.0496	4.0416	730.4858	-0.0104	0.2587	-0.9659	-0.1322	0.2197	-0.9666
1748443786	842.9012	395.6243	864.5253	440.7831	3.2911	2.9070	-20.4504	5.5974	729.3039	46.0529	4.0503	730.4970	-0.0106	0.2597	-0.9656	-0.0961	0.2434	-0.9651
1748460447	831.4792	381.2290	875.3793	401.6754	3.2700	2.8199	-20.4437	5.6099	729.2888	46.0590	4.0563	730.4841	-0.0150	0.2650	-0.9641	-0.0922	0.2580	-0.9617
1748477107	844.6241	435.2153	746.9551	539.0415	3.3190	3.0356	-20.4440	5.6098	729.2930	46.0584	4.0490	730.4923	-0.0099	0.2449	-0.9695	-0.1399	0.2060	-0.9685
1748493787	843.7615	389.1947	706.7117	547.7310	3.2624	3.0713	-20.4511	5.5931	729.3041	46.0560	4.0306	730.5361	-0.0103	0.2621	-0.9650	-0.1548	0.2024	-0.9670
1748510444	839.5598	426.0729	793.0471	471.4758	3.2863	2.8854	-20.4525	5.5778	729.2752	46.0492	4.0020	730.5009	-0.0119	0.2484	-0.9686	-0.1231	0.2314	-0.9650
1748527105	846.7283	410.9089	818.6272	435.1042	3.2541	2.8183	-20.4597	5.5646	729.2983	46.0461	3.9620	730.4846	-0.0091	0.2540	-0.9671	-0.1136	0.2452	-0.9628
1748543784	835.5176	372.8431	820.9902	396.6177	3.2124	2.8836	-20.4609	5.5581	729.2897	46.0393	3.9513	730.4933	-0.0134	0.2682	-0.9633	-0.1128	0.2594	-0.9592
1748560443	853.4678	402.4232	848.3068	366.4895	3.2531	2.8240	-20.4697	5.5393	729.2623	46.0325	3.9463	730.5118	-0.0065	0.2573	-0.9663	-0.1025	0.2708	-0.9572
1748577104	852.4680	432.5317	792.0740	467.9688	3.2739	2.9146	-20.4854	5.5190	729.2965	46.0195	3.9362	730.5472	-0.0068	0.2461	-0.9692	-0.1234	0.2328	-0.9647
1748593809	828.1273	437.3332	819.0741	470.5885	3.3185	2.9187	-20.5068	5.4879	729.2910	45.9979	3.9203	730.5391	-0.0162	0.2443	-0.9696	-0.1132	0.2321	-0.9661
1748610435	837.1807	385.6061	804.1426	438.7201	3.1398	2.9016	-20.5502	5.4595	729.5063	45.9386	3.9109	730.2781	-0.0127	0.2635	-0.9646	-0.1189	0.2438	-0.9625
1748627111	848.8425	409.7698	856.8993	383.5955	3.1815	2.7882	-20.5769	5.4572	729.6425	45.9183	3.9182	730.6059	-0.0081	0.2545	-0.9670	-0.0990	0.2646	-0.9593
1748643815	844.3705	420.0627	783.6399	432.8345	3.1722	2.8001	-20.5823	5.4693	729.6494	45.9062	3.9214	730.5666	-0.0098	0.2506	-0.9680	-0.1266	0.2457	-0.9611
1748660442	854.3565	425.8429	766.3112	447.0772	3.1759	2.9969	-20.5850	5.4682	729.6471	45.9021	3.9254	730.6491	-0.0060	0.2485	-0.9686	-0.1330	0.2402	-0.9616
1748677104	925.0317	395.6952	902.7065	484.5888	3.2059	2.8307	-20.4466	5.4439	729.3677	46.0444	3.8868	730.5793	0.0212	0.2598	-0.9654	-0.0814	0.2277	-0.9703
1748693823	1243.4574	420.8107	1198.0913	521.1514	3.1794	2.8014	-19.8121	5.3316	729.5328	46.5988	3.7093	730.6699	0.1420	0.2481	-0.9583	0.0312	0.2150	-0.9761
1748710436	1414.0035	529.0285	1396.3207	614.5463	3.1821	2.8492	-19.2930	5.1876	729.3782	47.0488	3.5337	730.9527	0.2033	0.2061	-0.9572	0.1055	0.1796	-0.9781
1748727110	1428.7343	532.9797	1406.7406	607.8301	3.1479	2.8616	-19.2247	5.1565	729.7131	47.1515	3.4939	731.2723	0.2084	0.2044	-0.9564	0.1092	0.1820	-0.9772
1748743821	1408.1973	563.3915	1455.5327	619.9813	3.2319	2.7570	-19.1919	5.1631	729.5140	47.1773	3.4968	731.2983	0.2007	0.1937	-0.9603	0.1274	0.1771	-0.9759
1748760436	1403.1772	564.7131	1425.9957	601.1386	3.1866	2.7623	-19.1689	5.1750	729.4238	47.2136	3.4899	731.0543	0.1988	0.1933	-0.9608	0.1165	0.1843	-0.9759
1748777095	1394.3341	556.3842	1337.3380	681.1029	3.2506	2.9353	-19.1638	5.1853	729.4653	47.2300	3.4910	731.1304	0.1957	0.1965	-0.9608	0.0826	0.1555	-0.9844
1748793759	1417.6770	536.0636	1376.2439	617.0737	3.1866	2.8624	-19.1710	5.2021	729.4933	47.2357	3.4993	731.2003	0.2044	0.2035	-0.9575	0.0976	0.1788	-0.9790
1748810417	1395.7328	567.4633	1416.9799	602.1368	3.2871	2.7767	-19.1909	5.2309	729.6069	47.2294	3.5066	731.1870	0.1961	0.1923	-0.9615	0.1130	0.1840	-0.9764
1748827085	1452.0244	510.5474	1436.4113	601.6663	3.2360	2.8121	-19.2166	5.2468	729.7978	47.2356	3.5200	731.2195	0.2170	0.2120	-0.9529	0.1203	0.1840	-0.9755
1748844367	1422.3228	605.2999	1346.5793	749.3225	3.3108	3.0595	-19.1139	5.2690	729.6447	47.3212	3.5466	731.2299	0.2051	0.1781	-0.9624	0.0855	0.1304	-0.9878
1748861022	1423.3582	566.5993	1363.8564	688.2450	3.2523	3.0463	-19.1067	5.2750	729.6490	47.3732	3.5545	731.5472	0.2060	0.1922	-0.9595	0.0923	0.1526	-0.9840
1748877682	1435.6002	579.6893	1456.1129	628.9846	3.2790	2.8611	-19.1118	5.2731	729.6909	47.3797	3.5474	731.6066	0.2102	0.1872	-0.9596	0.1272	0.1737	-0.9766
1748894355	1422.1808	569.0211	1361.4086	688.5726	3.3168	2.9664	-19.1183	5.2530	729.7256	47.3742	3.5272	731.6113	0.2055	0.1913	-0.9598	0.0913	0.1525	-0.9841
1748911018	1431.5208	560.9523	1434.2775	647.1456	3.3172	2.9387	-19.1649	5.2242	730.0266	47.3155	3.5002	731.5333	0.2089	0.1941	-0.9585	0.1190	0.1673	-0.9787
1748927682	1412.5165	522.3342	1432.6829	651.0996	3.2751	2.9075	-19.1819	5.1677	730.0424	47.3007	3.4436	731.5189	0.2025	0.2085	-0.9568	0.1184	0.1659	-0.9790
1748944349	1434.3329	566.2523	1448.1768	629.5460	3.3710	2.8936	-19.1886	5.1673	730.1141	47.2951	3.4368	731.7386	0.2099	0.1921	-0.9587	0.1243	0.1736	-0.9769
1748961015	1430.5912	559.7781	1400.3110	684.6064	3.3737	2.9865	-19.1895	5.1677	730.1690	47.3030	3.4328	731.8253	0.2086	0.1945	-0.9585	0.1060	0.1538	-0.9824
1748977677	1444.6295	588.1717	1426.8850	656.5921	3.4142	2.9198	-19.1977	5.2025	730.1874	47.3637	3.4484	732.1381	0.2133	0.1840	-0.9595	0.1160	0.1638	-0.9796
1748994391	1433.7037	568.5521	1406.3507	649.3093	3.4102	2.9615	-19.1970	5.1795	730.1973	47.3681	3.4622	732.1273	0.2096	0.1913	-0.9589	0.1084	0.1666	-0.9801
1749011009	1420.7032	549.4779	1409.5168	650.2621	3.3924	2.9833	-19.2086	5.1811	730.1956	47.3503	3.4832	732.1160	0.2052	0.1984	-0.9584	0.1096	0.1662	-0.9800
1749027672	1440.2883	577.1403	1447.4875	628.3021	3.4177	2.8981	-19.2125	5.1851	730.2026	47.3059	3.4996	731.8937	0.2119	0.1881	-0.9590	0.1240	0.1740	-0.9769
1749044331	1451.5581	542.2955	1447.0126	634.9131	3.4039	2.9027	-19.2214	5.1779	730.1933	47.2968	3.4997	731.8945	0.2163	0.2005	-0.9555	0.1238	0.1716	-0.9774
1749061003	1435.2814	515.8816	1403.2664	658.1867	3.3725	2.9812	-19.2294	5.1751	730.2286	47.2904	3.4948	731.9120	0.2108	0.2104	-0.9546	0.1073	0.1634	-0.9807
1749077668	1436.0586	524.0544	1438.1671	623.5061	3.3977	2.9942	-19.2393	5.1675	730.2825	47.2811	3.4761	731.9131	0.2110	0.2074	-0.9552	0.1206	0.1758	-0.9770
1749094332	1432.0933	523.4738	1422.3831	620.7432	3.4293	3.0570	-19.2393	5.1670	730.2941	47.2837	3.4538	731.9347	0.2096	0.2077	-0.9555	0.1147	0.1770	-0.9775
1749110996	1434.5920	512.9112	1426.6266	604.5586	3.3832	2.9845	-19.2323	5.1611	730.3148	47.2940	3.4427	731.9773	0.2106	0.2114	-0.9544	0.1164	0.1829	-0.9762
1749127662	1430.4346	528.3315	1397.7919	642.4916	3.4179	3.0572	-19.2131	5.1562	730.3190	47.3574	3.4291	732.2947	0.2089	0.2059	-0.9560	0.1052	0.1692	-0.9800
1749144332	1432.6621	540.1085	1394.2197	672.1821	3.3768	3.0137	-19.1930	5.1615	730.3196	47.3729	3.4265	732.2547	0.2095	0.2016	-0.9568	0.1037	0.1583	-0.9819
1749160993	1432.9556	540.7822	1369.5223	663.9905	3.4070	3.0779	-19.1720	5.1666	730.3208	47.3930	3.4252	732.1050	0.2096	0.2014	-0.9568	0.0945	0.1615	-0.9823
1749177644	1433.8768	513.0084	1413.7335	616.4498	3.4016	2.9496	-19.1561	5.1794	730.3053	47.4104	3.4289	732.1050	0.2102	0.2114	-0.9545	0.1113	0.1786	-0.9776
1749194311	1429.3423	543.1146	1393.0944	622.2787	3.4290	3.0422	-19.1479	5.2010	730.2941	47.4172	3.4287	732.0862	0.2082	0.2005	-0.9573	0.1035	0.1767	-0.9788
1749210990	1437.2593	588.8748	1380.3368	657.3678	3.4288	3.0853	-19.1484	5.2228	730.3273	47.4162	3.4300	732.0612	0.2106	0.1838	-0.9602	0.0985	0.1639	-0.9815
1749227647	1435.4768	556.0939	1372.5170	686.5700	3.3998	3.0995	-19.1474	5.2243	730.2870	47.4140	3.4271	732.0618	0.2103	0.1957	-0.9578	0.0954	0.1532	-0.9836
1749244323	1412.6996	562.6549	1435.8490	613.2258	3.4140	2.9917	-19.1524	5.2287	730.3142	47.4086	3.4273	732.0486	0.2020	0.1936	-0.9600	0.1196	0.1797	-0.9764
1749260986	1437.6693	578.0449	1473.1045	581.3094	3.4070	2.8328	-19.1572	5.2302	730.2732	47.4100	3.4307	732.0582	0.2109	0.1877	-0.9593	0.1337	0.1910	-0.9724
1749277647	1432.0106	594.1096	1434.0627	615.6235	3.3861	2.9260	-19.1574	5.2237	730.2369	47.4101	3.4269	732.0250	0.2086	0.1820	-0.9609	0.1189	0.1788	-0.9767
1749294318	1425.2587	543.2253	1407.4930	626.2830	3.3649	2.9951	-19.1555	5.2195	730.2351	47.4125	3.4227	732.0383	0.2068	0.2005	-0.9576	0.1089	0.1751	-0.9785
1749311015	1431.4845	566.8877	1339.9871	788.2899	3.3673	3.3230	-19.1534	5.2003	730.2418	47.4138	3.4066	731.8018	0.2088	0.1919	-0.9590	0.0826	0.1164	-0.9898
1749327969	1418.4056	585.6707	1417.1111	606.7554	3.4483	2.9996	-19.1558	5.1771	730.2357	47.4088	3.3983	731.7775	0.2039	0.1853	-0.9613	0.1127	0.1823	-0.9768
1749344637	1414.7268	538.0360	1389.7200	640.6118	3.3821	3.0071	-19.1639	5.1655	730.2122	47.4012	3.3876	731.7878	0.2031	0.2027	-0.9580	0.1022	0.1701	-0.9801
1749361306	1398.7767	463.7390	1407.5117	649.0714	3.3384	2.9395	-19.2065	5.1618	730.2137	47.3597	3.3869	731.7869	0.1981	0.2300	-0.9528	0.1089	0.1669	-0.9800
1749377970	1393.9407	432.0332	1543.7180	597.5529	3.4717	3.0862	-19.2118	5.1547	730.2163	47.3510	3.3594	731.7578	0.1966	0.2416	-0.9503	0.1599	0.1845	-0.9697
1749394637	1422.3835	569.6714	1468.3494	643.2719	3.4370	3.1083	-19.2130	5.1468	730.2136	47.3536	3.3548	731.7841	0.2056	0.1911	-0.9598	0.1316	0.1686	-0.9769
1749411299	1422.3209	422.6418	1568.0748	586.7121	3.0562	3.1260	-19.2052	5.1602	730.1794	47.3554	3.3592	731.7776	0.2069	0.2445	-0.9473	0.1689	0.1882	-0.9675
1749427977	1418.9462	551.2099	1544.7853	581.9655	3.3923	3.1652	-19.1939	5.1640	730.1779	47.3687	3.3672	731.7747	0.2045	0.1978	-0.9587	0.1604	0.1902	-0.9686
1749444639	1418.2059	398.5805	1555.9091	628.3306	2.9759	3.2694	-19.1875	5.1764	730.1274	47.3797	3.3776	731.7458	0.2056	0.2533	-0.9453	0.1640	0.1732	-0.9711
1749461302	1427.8904	429.5013	1434.0031	586.8796	3.0956	2.9349	-19.1817	5.1793	730.1651	47.3855	3.3874	731.7204	0.2089	0.2419	-0.9476	0.1192	0.1895	-0.9746
1749477971	1436.1282	448.0763	1478.6455	606.7183	3.1551	3.0564	-19.1810	5.1744	730.1572	47.3854	3.3907	731.7310	0.2117	0.2350	-0.9487	0.1357	0.1818	-0.9739
1749494644	1409.6527	483.6428	1557.0486	597.8745	3.2667	3.1798	-19.1682	5.1774	730.0458	47.3896	3.3969	731.7340	0.2018	0.2226	-0.9538	0.1647	0.1842	-0.9690
1749511319	1413.6783	601.8110	1486.8276	600.6814	3.4645	2.8274	-19.1658	5.1782	730.0433	47.3910	3.3934	731.7171	0.2020	0.1795	-0.9628	0.1388	0.1839	-0.9731
1749527987	NaN	NaN	1628.3711	671.7351	NaN	2.8835	NaN	NaN	NaN	47.3937	3.3897	731.6913	NaN	NaN	NaN	0.1898	0.1566	-0.9693
1749544649	1422.3862	397.5450	1446.6908	614.7051	3.0703	2.9714	-19.1373	5.2233	729.8009	47.4024	3.3849	731.6725	0.2071	0.2537	-0.9448	0.1237	0.1792	-0.9760
1749561318	1395.4270	488.0846	1411.2683	600.7354	3.4662	2.8936	-19.1290	5.2289	729.7308	47.4124	3.3843	731.6843	0.1967	0.2212	-0.9552	0.1106	0.1846	-0.9766
1749577982	1421.9797	584.8978	1473.4846	612.9387	3.4034	2.7589	-19.1154	5.2419	729.7296	47.4206	3.3781	731.6583	0.2052	0.1856	-0.9610	0.1337	0.1796	-0.9746
1749594644	1399.5428	462.5710	1363.6660	696.5690	3.0600	3.1421	-19.1073	5.2199	729.7114	47.4325	3.3888	731.6557	0.1983	0.2305	-0.9526	0.0920	0.1498	-0.9844
1749611320	1416.1831	505.6244	1600.6315	619.0516	3.4947	3.3630	-19.0965	5.2150	729.6893	47.4384	3.3621	731.5851	0.2040	0.2145	-0.9552	0.1803	0.1761	-0.9677
1749627975	1415.4371	597.7613	1432.7554	641.0491	3.4787	3.0398	-19.0688	5.1996	729.6898	47.4551	3.3730	731.5826	0.2027	0.1810	-0.9624	0.1183	0.1697	-0.9784
1749644654	1342.9291	442.9962	1615.0482	597.9601	3.3704	3.4731	-19.0644	5.1741	729.9225	47.4633	3.3469	731.2448	0.1777	0.2386	-0.9547	0.1859	0.1837	-0.9653
1749661320	1299.3906	574.5358	1655.2399	597.1320	3.7458	3.3896	-19.0676	5.1580	729.9125	47.4652	3.3392	731.2465	0.1606	0.1910	-0.9684	0.2004	0.1834	-0.9624
1749677982	1342.0743	532.6699	1402.3708	671.6077	3.7780	3.0401	-19.0945	5.1321	729.5779	47.4812	3.3321	731.3865	0.1768	0.2059	-0.9625	0.1067	0.1588	-0.9815
1749694657	1331.5375	442.3839	1673.5035	547.6572	3.8547	3.5864	-19.1065	5.0864	729.5720	47.4298	3.3031	731.4879	0.1736	0.2392	-0.9553	0.2075	0.2011	-0.9574
1749711325	1424.1970	573.4683	1366.1704	668.0101	3.4766	3.1246	-19.0937	5.0695	729.5395	47.4484	3.2603	731.4667	0.2062	0.1900	-0.9599	0.0932	0.1604	-0.9826
1749727993	1424.4578	533.0045	1375.6915	652.0814	3.4108	3.0224	-19.0991	5.0739	729.5574	47.4390	3.2664	731.4673	0.2067	0.2046	-0.9568	0.0969	0.1662	-0.9813
1749744660	1423.1882	539.3099	1382.3098	634.5351	3.4342	3.0148	-19.0892	5.0726	729.5905	47.4427	3.2570	731.5175	0.2062	0.2024	-0.9574	0.0995	0.1726	-0.9800
1749761329	1417.2969	563.6885	1397.7681	635.9700	3.4394	2.9909	-19.0798	5.0655	729.5742	47.4565	3.2382	731.5296	0.2038	0.1936	-0.9597	0.1052	0.1720	-0.9795
1749777995	1423.8674	537.2712	1377.0682	633.4808	3.4432	3.0543	-19.0618	5.0607	729.5936	47.4769	3.2299	731.3879	0.2064	0.2031	-0.9572	0.0975	0.1731	-0.9801
1749794654	1411.6598	568.7482	1411.5654	597.3121	3.4920	3.0231	-19.0221	5.0562	729.8511	47.5067	3.2264	731.4017	0.2015	0.1918	-0.9605	0.1106	0.1861	-0.9763
1749811198	1414.2749	533.8383	1413.6532	626.9399	3.4970	3.0586	-18.9950	5.0662	729.8242	47.5785	3.2251	731.4857	0.2028	0.2044	-0.9576	0.1111	0.1752	-0.9782
1749827864	1422.4482	576.1569	1421.7626	614.2397	3.5054	3.0358	-18.9582	5.0753	729.7960	47.6021	3.2284	731.4704	0.2053	0.1889	-0.9603	0.1142	0.1798	-0.9771
1749844528	1438.8280	525.7049	1386.0059	677.6082	3.4666	3.1799	-18.9152	5.0922	729.6251	47.6256	3.2465	731.5368	0.2117	0.2070	-0.9552	0.1003	0.1568	-0.9825
1749861192	1424.5405	531.5336	1460.7982	585.0624	3.5069	2.9493	-18.8993	5.1183	729.6455	47.6380	3.2541	731.5319	0.2065	0.2051	-0.9567	0.1289	0.1902	-0.9733
1749877850	1433.5730	570.4728	1409.7257	615.0281	3.5718	3.0811	-18.8996	5.1261	729.6186	47.6391	3.2577	731.5216	0.2093	0.1908	-0.9591	0.1096	0.1796	-0.9776
1749894524	1430.8739	567.9124	1413.2421	634.7321	3.5516	3.0988	-18.9109	5.1292	729.5900	47.6299	3.2617	731.5253	0.2084	0.1918	-0.9591	0.1108	0.1723	-0.9788
1749911181	1428.4895	555.1445	1446.2267	574.7671	3.5586	3.0332	-18.9207	5.1257	729.6087	47.6194	3.2568	731.5430	0.2077	0.1965	-0.9583	0.1236	0.1941	-0.9732
1749927844	1414.3694	550.3364	1412.7268	639.4811	3.5453	3.1335	-18.9248	5.1205	729.6495	47.6181	3.2512	731.5281	0.2027	0.1984	-0.9589	0.1106	0.1706	-0.9791
1749944512	1429.6066	549.5184	1376.2034	615.4371	3.5928	3.1910	-18.9262	5.1147	729.6441	47.6155	3.2390	731.5231	0.2082	0.1985	-0.9577	0.0970	0.1797	-0.9789
1749961172	1412.7029	569.5735	1424.0637	599.1274	3.5597	3.0459	-18.9233	5.0933	729.6637	47.6176	3.2191	731.5221	0.2018	0.1915	-0.9605	0.1151	0.1854	-0.9759
1749977831	1412.5924	576.3129	1359.5466	723.9552	3.6246	3.3551	-18.9310	5.0753	729.6028	47.6099	3.1994	731.4929	0.2017	0.1891	-0.9610	0.0901	0.1401	-0.9860
1749994491	1417.1746	551.3624	1421.4877	605.4816	3.5862	3.1286	-18.9743	5.0541	729.8616	47.5964	3.1760	731.4857	0.2037	0.1980	-0.9588	0.1141	0.1831	-0.9764
1750011158	1418.6892	547.2274	1410.3145	632.5469	3.5882	3.1532	-18.9896	5.0279	729.8384	47.5747	3.1591	731.4657	0.2043	0.1996	-0.9584	0.1098	0.1733	-0.9787
1750027818	1408.0546	561.7479	1436.5895	598.4177	3.6580	3.0419	-19.0061	4.9800	729.8636	47.5606	3.1455	731.4784	0.2003	0.1945	-0.9602	0.1199	0.1856	-0.9753
1750044490	1409.0620	526.0738	1439.0088	629.4500	3.6159	3.0904	-19.0167	4.9722	729.8881	47.5127	3.1425	731.2499	0.2010	0.2075	-0.9574	0.1207	0.1743	-0.9773
